PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,PTS_DRIVE,FGP_DRIVE,PTS_CLOSE,FGP_CLOSE,PTS_CATCH_SHOOT,FGP_CATCH_SHOOT,PTS_PULL_UP,FGP_PULL_UP,FGA_DRIVE,FGA_CLOSE,FGA_CATCH_SHOOT,FGA_PULL_UP,EFG_PCT,CFGM,CFGA,CFGP,UFGM,UFGA,UFGP,CFG3M,CFG3A,CFG3P,UFG3M,UFG3A,UFG3P,X
203994,Jusuf Nurkic,Jusuf,Nurkic,POR,20,29.2,15.2,1.1,0.533,2.8,0.5,1.1,0.44,0.0,0.0,0.8,2.0,1.2,0.4,0.508,0.0,0.3,0.0,0.6,1.6,0.387,0.0,0.0,0.0,0.0,0.0,0.0,NA
202697,Iman Shumpert,Iman,Shumpert,CLE,74,25.3,7.4,1.4,0.5,0.0,0.143,3.1,0.35,2.1,0.449,0.9,0.1,3.0,2.1,0.508,0.3,0.9,0.358,1.7,4.3,0.396,0.1,0.3,0.333,1.2,3.1,0.371,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,TOTAL,64,21.6,10.3,0.4,0.556,3.3,0.534,0.5,0.354,0.1,0.273,0.3,2.5,0.8,0.2,0.507,0.0,0.2,0.231,0.3,0.8,0.346,0.0,0.0,0.0,0.0,0.0,0.0,NA
204001,Kristaps Porzingis,Kristaps,Porzingis,NYK,66,32.8,18.1,1.3,0.417,3.4,0.671,6.6,0.395,2.8,0.41,1.1,2.1,6.3,3.3,0.507,1.5,3.8,0.394,2.4,6.2,0.388,0.2,0.4,0.345,1.5,4.3,0.358,NA
203141,Mirza Teletovic,Mirza,Teletovic,MIL,68,16.0,6.5,0.6,0.438,0.2,0.583,4.2,0.35,0.9,0.41,0.5,0.2,4.0,0.9,0.507,0.4,1.4,0.302,1.4,3.6,0.38,0.3,1.0,0.269,1.2,3.4,0.373,NA
203087,Jeremy Lamb,Jeremy,Lamb,CHA,60,18.2,9.5,2.9,0.57,0.5,0.632,1.8,0.366,2.0,0.343,1.9,0.3,1.9,2.8,0.505,0.7,2.0,0.367,1.0,2.9,0.349,0.2,0.4,0.333,0.5,1.8,0.282,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,DEN,44,18.1,8.1,0.1,0.667,3.5,0.545,0.3,0.261,0.1,0.75,0.1,2.8,0.5,0.1,0.505,0.1,0.2,0.429,0.1,0.5,0.286,0.0,0.0,0.0,0.0,0.0,0.0,NA
1627737,Marquese Chriss,Marquese,Chriss,PHX,79,21.1,9.0,0.6,0.353,1.9,0.725,3.1,0.349,0.1,0.16,0.6,1.2,3.2,0.3,0.504,0.1,0.4,0.355,1.1,3.3,0.324,0.0,0.1,0.3,0.8,2.5,0.317,NA
201188,Marc Gasol,Marc,Gasol,MEM,73,34.4,19.6,1.5,0.529,3.8,0.54,6.8,0.413,2.0,0.404,1.0,2.7,6.7,2.4,0.504,0.7,1.9,0.35,3.5,8.3,0.426,0.0,0.1,0.125,1.4,3.5,0.395,NA
202682,Derrick Williams,Derrick,Williams,TOTAL,48,16.0,6.1,0.9,0.429,0.9,0.556,1.8,0.323,0.7,0.469,0.6,0.6,2.1,0.7,0.504,0.1,0.3,0.438,0.9,2.4,0.35,0.1,0.2,0.333,0.5,1.6,0.278,NA
202357,Nemanja Bjelica,Nemanja,Bjelica,MIN,65,18.3,6.2,1.4,0.488,0.7,0.76,2.5,0.344,0.2,0.24,1.2,0.4,2.5,0.4,0.503,0.0,0.3,0.167,0.9,2.8,0.335,0.0,0.1,0.111,0.8,2.6,0.327,NA
200826,J.J. Barea,J.J.,Barea,DAL,33,22.0,11.1,3.4,0.454,0.2,0.667,1.9,0.489,4.8,0.374,2.9,0.1,1.4,5.2,0.502,0.7,1.9,0.359,1.9,4.7,0.41,0.2,0.8,0.296,1.3,3.3,0.389,NA
200752,Rudy Gay,Rudy,Gay,SAC,30,33.7,18.7,4.0,0.465,1.9,0.657,3.7,0.374,2.9,0.317,2.9,1.2,3.6,4.2,0.502,1.0,3.4,0.287,1.9,4.6,0.403,0.2,0.7,0.25,1.2,3.1,0.398,NA
203917,Nik Stauskas,Nik,Stauskas,PHI,79,27.3,9.4,2.2,0.423,0.5,0.64,3.5,0.409,2.1,0.314,1.7,0.3,2.8,2.6,0.502,0.3,1.2,0.286,1.7,4.3,0.386,0.2,0.7,0.241,1.4,3.7,0.388,NA
1627812,Yogi Ferrell,Yogi,Ferrell,TOTAL,44,25.8,10.1,2.6,0.463,0.1,0.5,2.3,0.42,3.9,0.369,1.9,0.1,1.8,4.2,0.501,0.5,1.4,0.381,1.9,4.8,0.39,0.2,0.6,0.346,1.3,3.2,0.401,NA
203458,Alex Len,Alex,Len,PHX,74,20.4,8.1,0.2,0.5,3.5,0.568,0.9,0.337,0.1,0.2,0.1,2.4,1.3,0.2,0.501,0.1,0.3,0.238,0.4,1.3,0.333,0.0,0.0,0.0,0.0,0.1,0.3,NA
2744,Al Jefferson,Al,Jefferson,IND,65,14.1,8.2,0.0,0.25,2.8,0.654,0.8,0.329,0.4,0.333,0.1,2.0,1.3,0.6,0.5,0.3,1.0,0.303,0.4,1.2,0.347,0.0,0.0,0.0,0.0,0.0,0.0,NA
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,NYK,67,14.9,6.2,0.9,0.338,1.3,0.722,2.0,0.317,0.4,0.303,1.0,0.8,2.1,0.5,0.499,0.1,0.4,0.269,0.7,2.3,0.318,0.1,0.3,0.286,0.7,2.2,0.324,NA
202326,DeMarcus Cousins,DeMarcus,Cousins,TOTAL,72,34.2,27.0,6.1,0.5,3.7,0.583,5.5,0.381,2.0,0.332,4.3,2.3,5.2,2.8,0.498,0.4,1.7,0.258,2.8,7.2,0.386,0.1,0.6,0.196,1.7,4.4,0.385,NA
203084,Harrison Barnes,Harrison,Barnes,DAL,78,35.5,19.2,3.3,0.483,2.1,0.663,4.0,0.397,4.9,0.416,2.6,1.3,3.9,5.8,0.497,1.4,3.5,0.394,2.8,6.7,0.413,0.0,0.1,0.091,1.0,2.7,0.367,NA
203903,Jordan Clarkson,Jordan,Clarkson,LAL,80,29.3,14.7,4.5,0.515,0.6,0.697,2.6,0.35,4.1,0.362,3.8,0.4,2.5,4.8,0.497,1.1,3.2,0.34,1.6,4.4,0.37,0.3,1.2,0.271,1.1,3.1,0.349,NA
203918,Rodney Hood,Rodney,Hood,UTA,58,27.0,12.7,2.3,0.406,0.4,0.625,4.4,0.42,3.8,0.379,2.2,0.3,3.7,4.4,0.497,1.5,3.9,0.379,1.8,4.4,0.406,0.6,1.8,0.353,1.3,3.4,0.39,NA
202693,Markieff Morris,Markieff,Morris,WAS,76,31.0,14.0,1.2,0.451,3.0,0.641,3.5,0.371,1.6,0.385,0.9,1.9,3.5,2.1,0.497,0.6,1.7,0.344,1.6,4.2,0.386,0.0,0.1,0.182,0.9,2.4,0.373,NA
200757,Thabo Sefolosha,Thabo,Sefolosha,ATL,60,25.9,7.3,1.4,0.492,1.1,0.62,2.3,0.357,0.7,0.306,1.0,0.8,2.4,1.0,0.497,0.2,0.7,0.317,1.0,2.8,0.357,0.1,0.2,0.308,0.6,1.7,0.359,NA
201960,DeMarre Carroll,DeMarre,Carroll,TOR,70,26.3,8.8,0.9,0.31,0.8,0.727,4.3,0.346,0.9,0.347,0.8,0.5,4.3,1.1,0.496,0.4,1.4,0.323,1.4,4.0,0.351,0.3,0.9,0.328,1.2,3.5,0.344,NA
203932,Aaron Gordon,Aaron,Gordon,ORL,79,28.7,12.5,1.8,0.426,2.3,0.788,2.6,0.323,2.1,0.31,1.4,1.3,2.9,3.0,0.496,0.5,1.5,0.344,1.4,4.6,0.317,0.1,0.4,0.273,0.8,2.9,0.286,NA
203944,Julius Randle,Julius,Randle,LAL,72,29.1,13.2,2.9,0.451,2.0,0.589,1.2,0.361,0.9,0.359,2.6,1.3,1.3,1.3,0.496,0.2,0.5,0.389,0.8,2.2,0.358,0.0,0.1,0.0,0.2,0.8,0.288,NA
101123,Gerald Green,Gerald,Green,BOS,46,11.2,5.3,0.6,0.435,0.3,0.6,1.9,0.37,1.6,0.393,0.5,0.2,1.8,1.8,0.495,0.5,1.4,0.369,0.9,2.3,0.394,0.2,0.5,0.28,0.7,1.7,0.385,NA
202326,DeMarcus Cousins,DeMarcus,Cousins,SAC,55,34.4,27.8,6.3,0.488,3.9,0.598,5.4,0.385,2.2,0.331,4.4,2.4,5.1,3.0,0.494,0.5,1.9,0.265,2.8,7.2,0.384,0.1,0.7,0.222,1.6,4.2,0.377,NA
1717,Dirk Nowitzki,Dirk,Nowitzki,DAL,52,26.3,14.0,0.1,0.4,0.8,0.633,7.9,0.443,2.4,0.401,0.1,0.6,7.4,2.9,0.494,1.9,4.6,0.418,2.8,6.6,0.434,0.3,0.7,0.514,1.1,3.2,0.345,NA
101114,Deron Williams,Deron,Williams,TOTAL,61,25.5,10.4,2.3,0.459,0.2,0.667,2.9,0.381,3.7,0.421,2.0,0.1,2.6,3.9,0.494,1.0,2.6,0.41,1.6,4.0,0.398,0.4,1.1,0.371,0.8,2.4,0.322,NA
204038,Langston Galloway,Langston,Galloway,TOTAL,72,19.8,7.9,0.4,0.316,0.0,0.0,4.8,0.424,1.5,0.316,0.5,0.1,3.9,2.2,0.493,0.4,1.4,0.277,2.0,4.9,0.412,0.2,0.8,0.286,1.4,3.3,0.412,NA
201577,Robin Lopez,Robin,Lopez,CHI,80,28.1,10.4,0.3,0.55,3.0,0.544,2.7,0.454,0.4,0.457,0.2,2.6,3.0,0.4,0.493,0.2,0.5,0.378,1.4,3.2,0.451,0.0,0.0,0.0,0.0,0.0,0.0,NA
202083,Wesley Matthews,Wesley,Matthews,DAL,72,34.1,13.4,1.9,0.394,0.5,0.7,5.6,0.375,3.5,0.362,1.5,0.3,5.0,4.1,0.493,0.7,2.2,0.304,2.8,7.2,0.388,0.3,1.0,0.296,2.1,5.6,0.372,NA
203585,Rodney McGruder,Rodney,McGruder,MIA,76,25.2,6.4,0.8,0.385,0.7,0.571,2.8,0.346,0.4,0.255,0.9,0.6,2.8,0.7,0.493,0.2,0.8,0.254,0.9,2.6,0.348,0.2,0.5,0.317,0.8,2.2,0.339,NA
2747,JR Smith,JR,Smith,CLE,39,28.8,8.8,0.2,0.2,0.2,0.75,6.0,0.364,1.6,0.287,0.4,0.1,5.5,2.2,0.493,0.8,2.4,0.347,1.8,5.4,0.343,0.7,1.8,0.377,1.7,4.9,0.353,NA
200782,PJ Tucker,PJ,Tucker,TOTAL,78,27.9,6.8,0.7,0.324,0.8,0.463,2.9,0.397,0.5,0.375,0.9,0.7,2.6,0.6,0.493,0.2,0.6,0.318,1.1,2.6,0.41,0.1,0.3,0.269,0.8,2.1,0.383,NA
202710,Jimmy Butler,Jimmy,Butler,CHI,75,37.0,23.9,6.7,0.51,1.7,0.629,2.4,0.411,6.0,0.368,3.5,1.2,2.2,7.4,0.492,1.8,5.1,0.353,2.0,4.9,0.4,0.4,1.1,0.333,0.8,2.1,0.381,NA
203504,Trey Burke,Trey,Burke,WAS,56,12.0,4.6,0.8,0.426,0.0,0.0,1.3,0.456,2.0,0.427,0.8,0.0,1.0,2.2,0.492,0.4,1.2,0.338,1.0,2.0,0.496,0.1,0.3,0.235,0.4,0.8,0.478,NA
203496,Robert Covington,Robert,Covington,PHI,67,31.6,12.9,2.5,0.434,1.1,0.587,5.7,0.329,0.8,0.382,1.9,0.7,5.8,0.8,0.492,0.5,1.8,0.264,1.7,4.8,0.358,0.4,1.6,0.283,1.6,4.5,0.352,NA
202709,Cory Joseph,Cory,Joseph,TOR,78,25.3,9.3,3.5,0.495,0.1,0.385,1.8,0.413,2.5,0.387,2.8,0.2,1.6,3.1,0.492,0.5,1.6,0.339,1.3,3.1,0.428,0.1,0.2,0.312,0.5,1.5,0.356,NA
NA,Terrence Jones,Terrence,Jones,NOP,51,24.8,11.5,2.5,0.531,2.7,0.615,1.6,0.333,0.4,0.243,1.9,1.8,1.9,0.7,0.492,0.1,0.5,0.174,0.7,2.4,0.311,0.0,0.1,0.167,0.4,1.4,0.261,NA
203901,Elfrid Payton,Elfrid,Payton,ORL,81,29.3,12.7,5.6,0.512,0.4,0.538,1.2,0.254,1.9,0.381,4.7,0.3,1.6,2.3,0.492,0.4,1.2,0.326,0.9,2.8,0.332,0.0,0.2,0.25,0.4,1.6,0.273,NA
1626181,Norman Powell,Norman,Powell,TOR,74,17.6,8.0,3.3,0.503,0.3,0.692,1.9,0.322,0.9,0.357,2.3,0.2,1.9,1.1,0.492,0.2,0.7,0.296,0.8,2.4,0.335,0.1,0.4,0.233,0.6,1.8,0.331,NA
203471,Dennis Schroder,Dennis,Schroder,ATL,78,31.5,18.0,8.2,0.505,0.2,0.636,2.8,0.432,4.3,0.368,6.8,0.1,2.4,5.2,0.492,0.9,2.5,0.374,2.1,5.3,0.401,0.2,0.4,0.343,1.1,3.3,0.34,NA
101114,Deron Williams,Deron,Williams,DAL,39,29.2,12.8,2.6,0.442,0.3,0.714,3.5,0.369,4.6,0.431,2.4,0.2,3.3,4.8,0.492,1.5,3.4,0.432,1.8,4.8,0.383,0.7,1.7,0.394,0.8,2.8,0.3,NA
2734,Devin Harris,Devin,Harris,DAL,62,16.6,6.6,1.5,0.377,0.4,0.813,2.1,0.376,1.0,0.309,1.1,0.3,1.9,1.3,0.491,0.3,0.8,0.373,0.8,2.4,0.349,0.2,0.6,0.333,0.7,2.1,0.344,NA
202714,Shelvin Mack,Shelvin,Mack,UTA,54,21.8,7.7,3.1,0.515,0.3,0.636,1.2,0.328,2.2,0.364,2.5,0.2,1.2,2.6,0.491,0.5,1.3,0.391,0.9,2.7,0.333,0.0,0.3,0.143,0.6,1.9,0.32,NA
202324,Derrick Favors,Derrick,Favors,UTA,49,23.8,9.6,0.1,0.4,4.2,0.622,2.6,0.426,0.2,0.211,0.1,2.9,3.0,0.4,0.49,0.3,0.8,0.35,1.1,2.8,0.399,0.0,0.0,0.0,0.1,0.2,0.3,NA
1938,Manu Ginobili,Manu,Ginobili,SAS,67,18.7,7.4,1.6,0.443,0.3,0.429,2.9,0.374,1.5,0.345,1.4,0.3,2.6,1.7,0.49,0.3,1.0,0.277,1.3,3.5,0.385,0.1,0.4,0.32,1.2,2.9,0.4,NA
201149,Joakim Noah,Joakim,Noah,NYK,46,22.1,5.0,0.3,0.421,1.3,0.634,0.0,0.0,0.0,0.333,0.4,0.9,0.1,0.1,0.49,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,NA
203943,Noah Vonleh,Noah,Vonleh,POR,73,16.8,4.3,0.3,0.5,1.2,0.574,0.7,0.444,0.1,0.25,0.3,0.8,0.7,0.2,0.49,0.0,0.1,0.0,0.4,0.8,0.452,0.0,0.0,0.0,0.1,0.2,0.389,NA
204038,Langston Galloway,Langston,Galloway,NOP,55,20.4,8.6,0.5,0.364,0.0,0.0,5.2,0.405,1.5,0.298,0.6,0.1,4.5,2.2,0.489,0.4,1.6,0.239,2.2,5.3,0.408,0.2,0.9,0.25,1.5,3.8,0.409,NA
NA,Terrence Jones,Terrence,Jones,TOTAL,54,23.6,10.8,2.4,0.526,2.6,0.615,1.5,0.333,0.4,0.237,1.8,1.7,1.8,0.7,0.489,0.1,0.4,0.174,0.7,2.3,0.309,0.0,0.1,0.167,0.3,1.3,0.261,NA
203930,Sean Kilpatrick,Sean,Kilpatrick,BKN,69,25.1,13.2,3.8,0.468,0.5,0.652,3.3,0.347,2.5,0.35,2.7,0.3,3.2,2.9,0.489,0.5,1.5,0.32,1.7,4.8,0.363,0.2,0.6,0.289,1.4,3.9,0.353,NA
203086,Meyers Leonard,Meyers,Leonard,POR,73,16.3,5.4,0.1,0.4,0.8,0.553,3.3,0.362,0.5,0.372,0.1,0.6,3.3,0.6,0.489,0.2,0.5,0.4,1.3,3.6,0.354,0.0,0.1,0.3,1.0,2.7,0.352,NA
2546,Carmelo Anthony,Carmelo,Anthony,NYK,73,34.5,22.5,1.3,0.492,1.1,0.579,6.3,0.45,7.9,0.414,0.9,0.8,5.4,9.0,0.488,3.5,8.4,0.418,3.0,7.0,0.426,0.6,1.9,0.331,1.4,3.8,0.374,NA
203957,Dante Exum,Dante,Exum,UTA,65,18.6,6.3,2.7,0.515,0.5,0.765,2.0,0.341,0.2,0.219,2.1,0.3,2.0,0.5,0.488,0.1,0.2,0.308,0.8,2.4,0.31,0.0,0.1,0.167,0.7,2.2,0.303,NA
203530,Joffrey Lauvergne,Joffrey,Lauvergne,TOTAL,69,14.1,5.4,0.5,0.448,1.4,0.544,1.8,0.338,0.1,0.167,0.4,1.1,1.9,0.2,0.488,0.0,0.2,0.182,0.7,1.9,0.341,0.0,0.1,0.25,0.5,1.4,0.34,NA
201952,Jeff Teague,Jeff,Teague,IND,80,32.4,15.3,5.8,0.441,0.2,0.556,1.7,0.374,3.4,0.398,4.8,0.1,1.5,3.6,0.488,0.5,1.4,0.377,1.5,3.8,0.401,0.2,0.4,0.371,1.0,2.7,0.357,NA
203079,Dion Waiters,Dion,Waiters,MIA,46,30.1,15.8,5.3,0.428,0.1,0.333,4.4,0.441,3.8,0.365,5.0,0.1,3.5,4.5,0.488,0.9,2.7,0.339,2.3,5.5,0.427,0.5,1.3,0.377,1.3,3.2,0.403,NA
2571,Leandro Barbosa,Leandro,Barbosa,PHX,65,14.3,6.4,2.0,0.462,0.2,0.667,1.3,0.362,1.6,0.374,1.8,0.1,1.2,2.0,0.487,0.4,1.0,0.365,0.9,2.4,0.377,0.0,0.1,0.375,0.5,1.3,0.356,NA
202339,Eric Bledsoe,Eric,Bledsoe,PHX,64,33.0,21.3,7.0,0.535,0.2,0.5,2.3,0.368,5.5,0.341,4.6,0.2,2.1,7.0,0.487,1.0,3.0,0.339,2.3,6.6,0.35,0.2,0.8,0.245,1.4,4.0,0.354,NA
1627741,Buddy Hield,Buddy,Hield,NOP,57,20.4,8.6,1.2,0.403,0.5,0.75,3.5,0.415,2.0,0.308,1.3,0.3,2.9,2.7,0.487,0.3,1.0,0.259,1.8,4.8,0.383,0.1,0.4,0.143,1.5,3.8,0.394,NA
200782,PJ Tucker,PJ,Tucker,PHX,55,28.6,7.1,0.8,0.364,0.8,0.436,2.6,0.368,0.7,0.45,0.8,0.7,2.5,0.7,0.487,0.2,0.5,0.367,1.1,2.7,0.395,0.1,0.3,0.312,0.7,2.1,0.354,NA
203952,Andrew Wiggins,Andrew,Wiggins,MIN,80,37.3,23.7,5.6,0.469,2.4,0.654,3.0,0.417,6.3,0.363,3.8,1.6,2.6,8.2,0.487,1.9,5.4,0.36,2.2,5.8,0.388,0.2,0.6,0.326,1.1,2.9,0.363,NA
200746,LaMarcus Aldridge,LaMarcus,Aldridge,SAS,70,32.4,17.3,0.4,0.333,3.2,0.597,5.0,0.432,2.1,0.351,0.3,2.1,5.5,3.0,0.486,0.8,2.3,0.367,2.7,6.5,0.414,0.0,0.1,0.429,0.3,0.7,0.404,NA
101145,Monta Ellis,Monta,Ellis,IND,72,27.1,8.6,2.9,0.526,0.2,0.571,1.8,0.346,1.9,0.365,2.1,0.2,1.9,2.5,0.486,0.5,1.6,0.313,1.1,2.8,0.379,0.1,0.4,0.231,0.5,1.5,0.352,NA
204020,Tyler Johnson,Tyler,Johnson,MIA,71,29.9,13.7,3.4,0.451,0.5,0.5,4.3,0.379,1.8,0.333,2.7,0.4,4.1,2.6,0.486,0.6,1.7,0.353,1.9,5.1,0.364,0.2,0.4,0.467,1.0,2.9,0.349,NA
1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,WAS,78,20.1,6.3,0.8,0.373,0.5,0.548,2.1,0.313,0.6,0.379,0.8,0.4,2.3,0.7,0.486,0.2,0.8,0.286,0.8,2.3,0.344,0.1,0.3,0.222,0.6,2.0,0.304,NA
2440,Matt Barnes,Matt,Barnes,TOTAL,74,24.0,7.1,0.5,0.349,1.0,0.674,3.3,0.343,0.5,0.269,0.6,0.6,3.4,0.7,0.483,0.1,0.4,0.194,1.3,3.7,0.35,0.1,0.4,0.192,1.1,3.2,0.346,NA
201951,Ty Lawson,Ty,Lawson,SAC,68,25.0,9.7,3.3,0.538,0.2,0.583,1.1,0.326,2.7,0.396,2.1,0.2,1.3,3.2,0.483,0.4,1.0,0.364,1.4,3.6,0.381,0.0,0.1,0.429,0.4,1.6,0.273,NA
1626156,D'Angelo Russell,D'Angelo,Russell,LAL,63,28.8,15.6,2.9,0.46,0.5,0.652,3.7,0.392,5.7,0.357,2.4,0.4,3.2,6.6,0.483,1.4,3.9,0.368,2.3,6.2,0.367,0.5,1.5,0.359,1.6,4.6,0.349,NA
203484,Kentavious Caldwell-Pope,Kentavious,Caldwell-Pope,DET,75,33.4,13.7,1.3,0.442,0.3,0.55,4.7,0.396,4.3,0.353,1.3,0.3,4.2,5.3,0.482,1.2,3.8,0.321,2.3,5.8,0.4,0.4,1.5,0.274,1.6,4.2,0.378,NA
2225,Tony Parker,Tony,Parker,SAS,61,25.1,10.0,3.9,0.466,0.1,0.333,1.5,0.429,2.8,0.44,3.6,0.1,1.4,3.2,0.482,0.7,1.5,0.478,1.3,3.0,0.416,0.1,0.2,0.4,0.3,0.9,0.309,NA
202322,John Wall,John,Wall,WAS,78,36.1,23.1,7.9,0.519,0.1,0.429,1.8,0.351,6.7,0.374,5.4,0.1,1.7,8.3,0.482,0.9,2.7,0.321,2.9,7.4,0.389,0.1,0.5,0.205,1.0,2.9,0.343,NA
203110,Draymond Green,Draymond,Green,GSW,76,32.6,10.2,1.0,0.258,1.8,0.679,3.3,0.323,0.1,0.147,1.2,1.1,3.5,0.4,0.481,0.1,0.4,0.242,1.1,3.6,0.309,0.0,0.2,0.083,1.1,3.3,0.319,NA
203524,Solomon Hill,Solomon,Hill,NOP,78,29.7,6.9,1.4,0.363,0.6,0.8,3.3,0.375,0.3,0.183,1.2,0.3,3.0,0.8,0.481,0.1,0.4,0.303,1.2,3.5,0.336,0.1,0.2,0.316,1.1,3.1,0.353,NA
200794,Paul Millsap,Paul,Millsap,ATL,68,34.1,18.2,2.6,0.356,2.5,0.652,3.9,0.339,2.6,0.444,2.2,1.6,4.3,2.8,0.481,0.8,2.1,0.369,2.1,5.4,0.387,0.1,0.3,0.278,1.0,3.3,0.315,NA
201942,DeMar DeRozan,DeMar,DeRozan,TOR,73,35.5,27.5,9.0,0.548,0.1,0.25,1.9,0.346,9.4,0.429,5.7,0.2,2.2,10.8,0.48,3.7,8.7,0.421,1.9,4.6,0.411,0.1,0.5,0.167,0.4,1.2,0.314,NA
1626163,Frank Kaminsky,Frank,Kaminsky,CHA,73,26.2,11.8,2.0,0.5,2.0,0.592,5.1,0.352,0.5,0.202,1.5,1.4,4.9,1.4,0.48,0.2,0.9,0.206,1.9,5.6,0.338,0.0,0.2,0.214,1.5,4.5,0.341,NA
1627750,Jamal Murray,Jamal,Murray,DEN,79,21.2,9.7,1.9,0.481,0.4,0.739,2.8,0.365,2.5,0.324,1.7,0.3,2.6,3.3,0.48,0.6,1.8,0.345,1.5,4.3,0.34,0.3,0.8,0.361,1.1,3.4,0.323,NA
1626147,Justin Anderson,Justin,Anderson,TOTAL,73,16.3,6.9,1.8,0.516,0.4,0.545,1.9,0.293,0.5,0.246,1.3,0.3,2.2,0.9,0.479,0.1,0.4,0.219,0.8,2.9,0.281,0.0,0.2,0.2,0.7,2.4,0.299,NA
201945,Gerald Henderson,Gerald,Henderson,PHI,71,23.1,9.3,1.8,0.457,0.5,0.517,2.7,0.376,1.9,0.369,1.3,0.4,2.5,2.5,0.479,0.9,2.2,0.392,1.0,3.0,0.349,0.2,0.5,0.368,0.6,1.9,0.333,NA
1627756,Denzel Valentine,Denzel,Valentine,CHI,56,17.3,5.1,0.3,0.333,0.1,0.8,3.0,0.386,1.2,0.274,0.4,0.1,2.6,1.7,0.479,0.2,0.7,0.297,1.3,3.7,0.348,0.1,0.3,0.316,1.2,3.3,0.359,NA
2037,Jamal Crawford,Jamal,Crawford,LAC,81,26.4,12.3,2.2,0.441,0.0,1.0,2.2,0.358,5.9,0.411,1.8,0.0,2.2,6.3,0.478,1.9,4.7,0.399,1.5,3.9,0.396,0.7,1.7,0.399,0.7,2.2,0.33,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,ATL,24,25.0,10.2,1.0,0.471,1.3,0.444,4.3,0.459,1.1,0.306,0.7,1.1,3.5,1.5,0.478,0.7,1.6,0.436,1.5,3.8,0.402,0.3,0.8,0.368,1.0,2.8,0.348,NA
203077,Michael Kidd-Gilchrist,Michael,Kidd-Gilchrist,CHA,79,29.1,9.1,1.6,0.419,1.8,0.582,0.6,0.368,1.7,0.389,1.3,1.2,0.9,2.2,0.478,0.4,1.1,0.398,0.7,2.0,0.373,0.0,0.0,0.0,0.0,0.1,0.167,NA
200771,Sergio Rodriguez,Sergio,Rodriguez,PHI,68,22.3,7.8,1.8,0.479,0.1,0.5,1.7,0.386,3.8,0.341,1.7,0.1,1.5,4.4,0.478,0.3,0.9,0.305,1.8,5.0,0.359,0.1,0.3,0.333,1.2,3.4,0.365,NA
202696,Nikola Vucevic,Nikola,Vucevic,ORL,74,28.7,14.6,1.1,0.5,3.5,0.58,4.3,0.402,1.0,0.352,1.0,2.7,5.0,1.5,0.478,0.5,1.5,0.33,2.4,5.8,0.408,0.0,0.0,0.0,0.3,1.0,0.292,NA
2564,Boris Diaw,Boris,Diaw,UTA,72,17.6,4.6,1.1,0.578,0.6,0.543,1.0,0.257,0.5,0.322,0.9,0.5,1.4,0.8,0.477,0.1,0.3,0.28,0.6,1.9,0.293,0.0,0.1,0.2,0.3,1.0,0.253,NA
202694,Marcus Morris,Marcus,Morris,DET,79,32.5,14.0,1.8,0.529,0.5,0.474,4.5,0.391,4.7,0.395,1.1,0.5,4.1,5.7,0.477,1.7,4.0,0.417,2.3,6.2,0.378,0.1,0.5,0.209,1.4,4.0,0.347,NA
201565,Derrick Rose,Derrick,Rose,NYK,64,32.6,18.0,8.1,0.512,0.7,0.692,0.5,0.236,4.7,0.425,5.9,0.4,0.9,5.4,0.477,1.0,2.5,0.393,1.5,3.8,0.395,0.0,0.2,0.154,0.2,0.7,0.234,NA
201566,Russell Westbrook,Russell,Westbrook,OKC,80,34.8,31.9,7.8,0.48,0.4,0.344,2.3,0.366,10.9,0.372,5.0,0.4,2.2,12.4,0.477,2.3,6.4,0.357,3.5,9.4,0.373,0.6,1.9,0.284,1.9,5.3,0.366,NA
101150,Lou Williams,Lou,Williams,HOU,22,25.7,15.3,4.1,0.514,0.0,0.0,3.0,0.359,3.6,0.337,3.2,0.1,2.9,4.2,0.476,1.0,3.2,0.3,1.6,4.3,0.368,0.6,2.3,0.28,1.2,3.3,0.356,NA
203937,Kyle Anderson,Kyle,Anderson,SAS,70,14.2,3.4,0.8,0.453,0.5,0.696,0.7,0.352,0.2,0.25,0.8,0.3,0.8,0.5,0.475,0.1,0.3,0.35,0.3,1.0,0.3,0.0,0.1,0.75,0.1,0.5,0.303,NA
200751,Randy Foye,Randy,Foye,BKN,67,18.8,5.2,1.2,0.453,0.1,0.667,2.1,0.359,1.1,0.295,1.1,0.0,2.0,1.3,0.475,0.1,0.5,0.235,1.0,2.8,0.342,0.1,0.3,0.261,0.9,2.6,0.347,NA
101109,Raymond Felton,Raymond,Felton,LAC,79,21.3,6.8,2.5,0.497,0.1,0.286,1.2,0.364,2.0,0.346,2.2,0.1,1.1,2.6,0.475,0.3,1.0,0.275,1.0,2.8,0.376,0.1,0.4,0.188,0.5,1.4,0.357,NA
