PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,PTS_TOT,X
2736,Luol Deng,Luol,Deng,LAL,56,26.5,1.2,0.5,2.0,0.265,0.1,0.6,0.25,0.301,68,NA
203200,Justin Holiday,Justin,Holiday,NYK,78,19.5,1.2,0.6,1.4,0.404,0.1,0.3,0.375,0.445,97,NA
1626150,Andrew Harrison,Andrew,Harrison,MEM,69,20.5,1.2,0.5,1.8,0.266,0.2,0.9,0.283,0.335,83,NA
101141,Ersan Ilyasova,Ersan,Ilyasova,ATL,21,25.1,1.2,0.5,1.5,0.344,0.2,0.7,0.267,0.406,26,NA
201586,Serge Ibaka,Serge,Ibaka,TOR,21,31.1,1.2,0.6,1.5,0.406,0.0,0.0,0.0,0.406,26,NA
NA,Pierre Jackson,Pierre,Jackson,DAL,9,9.2,1.2,0.6,1.7,0.333,0.1,0.3,0.333,0.367,11,NA
1627746,Skal Labissiere,Skal,Labissiere,SAC,29,16.9,1.2,0.6,1.1,0.545,0.0,0.0,0.0,0.545,36,NA
201627,Anthony Morrow,Anthony,Morrow,CHI,5,9.8,1.2,0.6,1.0,0.6,0.0,0.0,0.0,0.6,6,NA
202703,Nikola Mirotic,Nikola,Mirotic,CHI,66,23.9,1.2,0.5,1.1,0.465,0.2,0.5,0.4,0.549,78,NA
200765,Rajon Rondo,Rajon,Rondo,CHI,68,26.8,1.2,0.6,2.1,0.282,0.1,0.4,0.208,0.299,85,NA
201196,Ramon Sessions,Ramon,Sessions,CHA,50,16.2,1.2,0.5,1.6,0.329,0.1,0.3,0.375,0.367,58,NA
1627785,Isaiah Whitehead,Isaiah,Whitehead,BKN,69,22.4,1.2,0.5,2.0,0.261,0.2,0.9,0.206,0.308,85,NA
1713,Vince Carter,Vince,Carter,MEM,70,24.7,1.1,0.4,1.5,0.288,0.2,0.8,0.286,0.365,76,NA
203477,Isaiah Canaan,Isaiah,Canaan,CHI,37,15.8,1.1,0.5,1.4,0.327,0.2,0.7,0.269,0.394,41,NA
203898,Tyler Ennis,Tyler,Ennis,TOTAL,49,9.7,1.1,0.4,1.2,0.35,0.2,0.6,0.414,0.45,54,NA
200751,Randy Foye,Randy,Foye,BKN,64,19.0,1.1,0.4,1.4,0.299,0.3,1.0,0.306,0.408,71,NA
201980,Danny Green,Danny,Green,SAS,65,26.8,1.1,0.4,1.3,0.326,0.2,0.6,0.341,0.407,70,NA
203925,Joe Harris,Joe,Harris,BKN,51,21.9,1.1,0.4,1.2,0.328,0.3,0.9,0.356,0.459,56,NA
1626169,Stanley Johnson,Stanley,Johnson,DET,73,17.4,1.1,0.5,1.7,0.323,0.0,0.3,0.136,0.335,83,NA
101139,CJ Miles,CJ,Miles,IND,71,23.5,1.1,0.5,1.2,0.391,0.2,0.5,0.344,0.454,79,NA
1626184,Chasson Randle,Chasson,Randle,TOTAL,23,10.5,1.1,0.4,1.0,0.417,0.2,0.7,0.333,0.521,25,NA
203613,Jonathon Simmons,Jonathon,Simmons,SAS,73,17.7,1.1,0.5,1.6,0.339,0.1,0.3,0.211,0.357,82,NA
203967,Dario Saric,Dario,Saric,PHI,78,26.4,1.1,0.5,1.8,0.277,0.1,0.5,0.243,0.309,87,NA
202696,Nikola Vucevic,Nikola,Vucevic,ORL,71,28.7,1.1,0.5,1.4,0.37,0.0,0.0,0.5,0.375,75,NA
101181,Jose Calderon,Jose,Calderon,LAL,24,12.1,1.0,0.5,1.4,0.324,0.0,0.2,0.167,0.338,23,NA
1626188,Quinn Cook,Quinn,Cook,NOP,5,2.6,1.0,0.4,0.6,0.667,0.2,0.4,0.5,0.833,5,NA
NA,Marcelo Huertas,Marcelo,Huertas,LAL,23,10.3,1.0,0.4,1.5,0.294,0.1,0.4,0.2,0.324,22,NA
1626199,Darrun Hilliard,Darrun,Hilliard,DET,36,9.2,1.0,0.4,1.4,0.308,0.1,0.4,0.231,0.337,35,NA
NA,Jarrett Jack,Jarrett,Jack,NOP,2,16.6,1.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,2,NA
201567,Kevin Love,Kevin,Love,CLE,57,31.1,1.0,0.5,1.6,0.297,0.1,0.5,0.107,0.313,57,NA
202720,Jon Leuer,Jon,Leuer,DET,72,26.4,1.0,0.5,1.3,0.381,0.0,0.0,0.0,0.381,74,NA
NA,Jordan McRae,Jordan,McRae,CLE,37,10.4,1.0,0.5,1.3,0.383,0.0,0.3,0.1,0.394,37,NA
202718,Chandler Parsons,Chandler,Parsons,MEM,34,19.8,1.0,0.4,1.6,0.255,0.2,0.6,0.35,0.318,35,NA
203148,Brian Roberts,Brian,Roberts,CHA,38,9.2,1.0,0.4,1.3,0.34,0.1,0.4,0.2,0.37,37,NA
201628,Bobby Brown,Bobby,Brown,HOU,22,3.0,0.9,0.4,1.0,0.364,0.2,0.5,0.333,0.455,20,NA
NA,Anthony Brown,Anthony,Brown,NOP,9,15.9,0.9,0.3,0.9,0.375,0.2,0.3,0.667,0.5,8,NA
201960,DeMarre Carroll,DeMarre,Carroll,TOR,68,26.4,0.9,0.4,1.1,0.347,0.1,0.4,0.375,0.41,59,NA
101181,Jose Calderon,Jose,Calderon,TOTAL,36,12.5,0.9,0.4,1.4,0.327,0.0,0.3,0.1,0.337,33,NA
2734,Devin Harris,Devin,Harris,DAL,60,16.9,0.9,0.4,1.3,0.276,0.2,0.7,0.227,0.342,52,NA
2738,Andre Iguodala,Andre,Iguodala,GSW,74,26.5,0.9,0.4,0.8,0.452,0.1,0.2,0.389,0.508,63,NA
1626181,Norman Powell,Norman,Powell,TOR,73,17.8,0.9,0.4,1.2,0.357,0.1,0.3,0.261,0.393,66,NA
2216,Zach Randolph,Zach,Randolph,MEM,71,24.7,0.9,0.5,1.3,0.352,0.0,0.1,0.125,0.357,65,NA
203944,Julius Randle,Julius,Randle,LAL,70,29.0,0.9,0.5,1.3,0.352,0.0,0.1,0.143,0.357,65,NA
203141,Mirza Teletovic,Mirza,Teletovic,MIL,66,15.8,0.9,0.4,0.9,0.424,0.1,0.3,0.348,0.492,58,NA
1626157,Karl-Anthony Towns,Karl-Anthony,Towns,MIN,77,36.9,0.9,0.4,1.3,0.34,0.1,0.2,0.211,0.361,70,NA
1626202,Joe Young,Joe,Young,IND,30,4.3,0.9,0.4,1.3,0.316,0.1,0.4,0.154,0.342,26,NA
202344,Trevor Booker,Trevor,Booker,BKN,69,24.8,0.8,0.4,1.0,0.352,0.1,0.4,0.308,0.408,58,NA
1627735,Wade Baldwin IV,Wade,Baldwin IV,MEM,30,12.4,0.8,0.4,1.5,0.273,0.0,0.4,0.091,0.284,25,NA
101181,Jose Calderon,Jose,Calderon,ATL,12,13.2,0.8,0.4,1.2,0.333,0.0,0.3,0.0,0.333,10,NA
203496,Robert Covington,Robert,Covington,PHI,67,31.6,0.8,0.3,0.8,0.382,0.2,0.5,0.424,0.509,56,NA
203487,Michael Carter-Williams,Michael,Carter-Williams,CHI,41,19.4,0.8,0.4,1.6,0.246,0.0,0.2,0.143,0.254,33,NA
203902,Semaj Christon,Semaj,Christon,OKC,60,14.7,0.8,0.4,1.2,0.324,0.0,0.2,0.143,0.338,50,NA
1627854,Bryn Forbes,Bryn,Forbes,SAS,32,7.3,0.8,0.4,0.9,0.4,0.1,0.3,0.222,0.433,26,NA
201143,Al Horford,Al,Horford,BOS,64,32.5,0.8,0.4,1.2,0.329,0.0,0.1,0.0,0.329,50,NA
1626178,Rondae Hollis-Jefferson,Rondae,Hollis-Jefferson,BKN,73,22.2,0.8,0.4,1.0,0.355,0.0,0.2,0.182,0.368,56,NA
1626209,Mario Hezonja,Mario,Hezonja,ORL,61,14.2,0.8,0.4,1.3,0.286,0.1,0.4,0.273,0.325,50,NA
NA,John Jenkins,John,Jenkins,PHX,4,3.3,0.8,0.2,1.0,0.25,0.2,0.5,0.5,0.375,3,NA
1626145,Tyus Jones,Tyus,Jones,MIN,55,12.7,0.8,0.3,0.9,0.388,0.1,0.3,0.25,0.429,42,NA
201627,Anthony Morrow,Anthony,Morrow,TOTAL,45,15.0,0.8,0.4,1.2,0.346,0.0,0.1,0.0,0.346,36,NA
201627,Anthony Morrow,Anthony,Morrow,OKC,40,15.7,0.8,0.4,1.2,0.319,0.0,0.2,0.0,0.319,30,NA
203498,Shabazz Muhammad,Shabazz,Muhammad,MIN,73,19.6,0.8,0.4,0.8,0.419,0.0,0.1,0.6,0.444,55,NA
1626143,Jahlil Okafor,Jahlil,Okafor,PHI,50,22.7,0.8,0.4,1.4,0.292,0.0,0.0,0.0,0.292,42,NA
2756,Sasha Vujacic,Sasha,Vujacic,NYK,38,8.7,0.8,0.3,0.9,0.333,0.1,0.3,0.417,0.403,29,NA
202337,Luke Babbitt,Luke,Babbitt,MIA,68,15.7,0.7,0.3,0.7,0.435,0.1,0.2,0.5,0.5,46,NA
2399,Mike Dunleavy,Mike,Dunleavy,CLE,23,15.9,0.7,0.3,0.7,0.4,0.1,0.3,0.429,0.5,15,NA
201162,Jared Dudley,Jared,Dudley,PHX,62,21.3,0.7,0.3,0.6,0.513,0.1,0.2,0.6,0.59,46,NA
1626168,Trey Lyles,Trey,Lyles,UTA,69,16.6,0.7,0.3,1.2,0.265,0.1,0.3,0.211,0.289,48,NA
1627815,Sheldon McClellan,Sheldon,McClellan,WAS,29,8.7,0.7,0.3,0.7,0.429,0.0,0.1,0.25,0.452,19,NA
1626171,Bobby Portis,Bobby,Portis,CHI,60,15.3,0.7,0.4,1.0,0.367,0.0,0.0,0.0,0.367,44,NA
203922,Glenn Robinson III,Glenn,Robinson III,IND,68,20.5,0.7,0.3,0.9,0.359,0.0,0.1,0.25,0.375,48,NA
200757,Thabo Sefolosha,Thabo,Sefolosha,ATL,60,25.9,0.7,0.3,1.0,0.306,0.0,0.2,0.2,0.323,40,NA
203503,Tony Snell,Tony,Snell,MIL,77,29.1,0.7,0.3,0.8,0.414,0.1,0.2,0.294,0.457,53,NA
200782,PJ Tucker,PJ,Tucker,PHX,55,28.6,0.7,0.3,0.7,0.45,0.1,0.2,0.3,0.488,39,NA
1626173,Rashad Vaughn,Rashad,Vaughn,MIL,38,10.7,0.7,0.3,0.7,0.393,0.2,0.3,0.5,0.5,28,NA
202682,Derrick Williams,Derrick,Williams,TOTAL,47,16.3,0.7,0.3,0.7,0.452,0.1,0.3,0.333,0.516,32,NA
202682,Derrick Williams,Derrick,Williams,CLE,22,17.6,0.7,0.3,0.5,0.5,0.1,0.3,0.429,0.625,15,NA
202682,Derrick Williams,Derrick,Williams,MIA,25,15.1,0.7,0.3,0.8,0.421,0.0,0.2,0.2,0.447,17,NA
1626153,Delon Wright,Delon,Wright,TOR,24,17.1,0.7,0.2,1.1,0.222,0.2,0.5,0.385,0.315,17,NA
1627835,Paul Zipser,Paul,Zipser,CHI,40,18.8,0.7,0.4,1.1,0.311,0.0,0.2,0.0,0.311,28,NA
203112,Quincy Acy,Quincy,Acy,BKN,30,16.0,0.6,0.2,0.7,0.318,0.1,0.3,0.375,0.386,17,NA
1626147,Justin Anderson,Justin,Anderson,PHI,20,20.0,0.6,0.2,1.0,0.19,0.2,0.5,0.3,0.262,11,NA
2440,Matt Barnes,Matt,Barnes,SAC,54,25.3,0.6,0.2,0.8,0.295,0.1,0.5,0.241,0.375,33,NA
1627759,Jaylen Brown,Jaylen,Brown,BOS,74,17.2,0.6,0.3,0.9,0.271,0.0,0.2,0.188,0.293,41,NA
202708,Norris Cole,Norris,Cole,OKC,10,7.3,0.6,0.3,1.5,0.2,0.0,0.3,0.0,0.2,6,NA
2399,Mike Dunleavy,Mike,Dunleavy,TOTAL,48,16.0,0.6,0.2,0.8,0.308,0.1,0.4,0.316,0.385,30,NA
2399,Mike Dunleavy,Mike,Dunleavy,ATL,25,16.0,0.6,0.2,1.0,0.25,0.1,0.5,0.25,0.312,15,NA
203476,Gorgui Dieng,Gorgui,Dieng,MIN,77,32.3,0.6,0.3,0.7,0.375,0.0,0.1,0.125,0.384,43,NA
203516,James Ennis III,James,Ennis III,MEM,63,23.5,0.6,0.2,0.7,0.341,0.1,0.3,0.35,0.427,35,NA
101112,Channing Frye,Channing,Frye,CLE,70,18.7,0.6,0.3,0.6,0.409,0.0,0.1,0.333,0.443,39,NA
203462,Archie Goodwin,Archie,Goodwin,BKN,8,13.7,0.6,0.2,0.5,0.5,0.1,0.2,0.5,0.625,5,NA
203482,Kelly Olynyk,Kelly,Olynyk,BOS,71,20.4,0.6,0.3,0.9,0.284,0.0,0.3,0.158,0.306,41,NA
1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,WAS,75,19.6,0.6,0.3,0.7,0.382,0.1,0.2,0.294,0.427,47,NA
1627752,Taurean Prince,Taurean,Prince,ATL,54,15.6,0.6,0.2,0.8,0.295,0.1,0.3,0.267,0.341,30,NA
202498,Lance Thomas,Lance,Thomas,NYK,46,21.1,0.6,0.3,1.1,0.28,0.0,0.1,0.333,0.29,29,NA
1626167,Myles Turner,Myles,Turner,IND,76,31.5,0.6,0.3,0.7,0.42,0.0,0.0,0.667,0.44,44,NA
1627362,Briante Weber,Briante,Weber,TOTAL,18,8.9,0.6,0.3,0.9,0.294,0.0,0.3,0.0,0.294,10,NA
1627362,Briante Weber,Briante,Weber,GSW,7,6.6,0.6,0.3,0.7,0.4,0.0,0.3,0.0,0.4,4,NA
101187,Alan Anderson,Alan,Anderson,LAC,30,10.3,0.5,0.2,0.7,0.286,0.1,0.3,0.4,0.381,16,NA
203112,Quincy Acy,Quincy,Acy,TOTAL,36,14.7,0.5,0.2,0.7,0.333,0.1,0.2,0.375,0.396,19,NA
1626147,Justin Anderson,Justin,Anderson,TOTAL,70,15.8,0.5,0.2,0.9,0.213,0.1,0.4,0.276,0.279,34,NA
1626147,Justin Anderson,Justin,Anderson,DAL,50,14.2,0.5,0.2,0.8,0.225,0.1,0.4,0.263,0.288,23,NA
203518,Alex Abrines,Alex,Abrines,OKC,66,15.4,0.5,0.2,0.7,0.306,0.1,0.4,0.24,0.367,36,NA
2440,Matt Barnes,Matt,Barnes,TOTAL,73,24.3,0.5,0.2,0.7,0.269,0.1,0.5,0.235,0.346,36,NA
1627758,Ron Baker,Ron,Baker,NYK,48,15.3,0.5,0.2,0.8,0.275,0.1,0.3,0.267,0.325,26,NA
2564,Boris Diaw,Boris,Diaw,UTA,69,17.6,0.5,0.3,0.8,0.316,0.0,0.1,0.167,0.325,37,NA
203083,Andre Drummond,Andre,Drummond,DET,77,30.1,0.5,0.2,0.8,0.277,0.0,0.0,0.5,0.285,37,NA
2200,Pau Gasol,Pau,Gasol,SAS,60,25.5,0.5,0.3,0.8,0.348,0.0,0.0,0.0,0.348,32,NA
203462,Archie Goodwin,Archie,Goodwin,TOTAL,11,12.6,0.5,0.2,0.5,0.4,0.1,0.3,0.333,0.5,5,NA
201150,Spencer Hawes,Spencer,Hawes,CHA,35,17.9,0.5,0.2,0.8,0.286,0.0,0.1,0.0,0.286,16,NA
NA,Manny Harris,Manny,Harris,DAL,4,6.2,0.5,0.2,1.2,0.2,0.0,0.0,0.0,0.2,2,NA
2592,James Jones,James,Jones,CLE,46,7.5,0.5,0.2,0.3,0.6,0.1,0.2,0.714,0.767,23,NA
1626163,Frank Kaminsky,Frank,Kaminsky,CHA,72,26.2,0.5,0.3,1.3,0.2,0.0,0.2,0.0,0.2,38,NA
203086,Meyers Leonard,Meyers,Leonard,POR,70,15.8,0.5,0.2,0.6,0.372,0.1,0.2,0.4,0.442,38,NA
1627749,Dejounte Murray,Dejounte,Murray,SAS,37,8.6,0.5,0.2,0.8,0.276,0.0,0.1,0.25,0.293,17,NA
203948,Johnny O'Bryant III,Johnny,O'Bryant III,CHA,4,8.6,0.5,0.2,0.5,0.5,0.0,0.0,0.0,0.5,2,NA
203486,Mason Plumlee,Mason,Plumlee,TOTAL,77,26.2,0.5,0.2,0.8,0.281,0.0,0.0,0.0,0.281,36,NA
203486,Mason Plumlee,Mason,Plumlee,POR,54,28.0,0.5,0.3,0.9,0.28,0.0,0.0,0.0,0.28,28,NA
1627817,Tim Quarterman,Tim,Quarterman,POR,13,3.4,0.5,0.2,0.3,0.75,0.1,0.1,1.0,0.875,7,NA
1626184,Chasson Randle,Chasson,Randle,NYK,15,11.2,0.5,0.2,0.8,0.25,0.1,0.6,0.222,0.333,8,NA
204014,Damjan Rudez,Damjan,Rudez,ORL,43,7.1,0.5,0.2,0.5,0.45,0.1,0.2,0.5,0.55,22,NA
201578,Marreese Speights,Marreese,Speights,LAC,79,15.7,0.5,0.2,0.6,0.409,0.0,0.1,0.3,0.443,39,NA
1891,Jason Terry,Jason,Terry,MIL,70,18.5,0.5,0.2,0.6,0.375,0.1,0.3,0.35,0.462,37,NA
200782,PJ Tucker,PJ,Tucker,TOTAL,76,27.9,0.5,0.2,0.6,0.375,0.0,0.2,0.25,0.406,39,NA
NA,Hollis Thompson,Hollis,Thompson,TOTAL,40,18.8,0.5,0.2,0.6,0.375,0.0,0.1,0.4,0.417,20,NA
NA,Hollis Thompson,Hollis,Thompson,PHI,31,18.1,0.5,0.3,0.7,0.364,0.0,0.1,0.25,0.386,17,NA
1627832,Fred VanVleet,Fred,VanVleet,TOR,34,7.9,0.5,0.2,0.7,0.348,0.1,0.2,0.25,0.391,18,NA
101107,Marvin Williams,Marvin,Williams,CHA,73,30.5,0.5,0.2,0.9,0.281,0.1,0.1,0.4,0.312,40,NA
NA,Reggie Williams,Reggie,Williams,NOP,6,13.3,0.5,0.2,1.0,0.167,0.2,0.2,1.0,0.25,3,NA
202355,Hassan Whiteside,Hassan,Whiteside,MIA,73,32.5,0.5,0.2,0.6,0.409,0.0,0.0,0.0,0.409,36,NA
1627362,Briante Weber,Briante,Weber,CHA,11,10.4,0.5,0.3,1.1,0.25,0.0,0.3,0.0,0.25,6,NA
201589,Darrell Arthur,Darrell,Arthur,DEN,39,14.9,0.4,0.2,0.6,0.304,0.0,0.1,0.5,0.326,15,NA
202329,Al-Farouq Aminu,Al-Farouq,Aminu,POR,58,28.9,0.4,0.2,0.7,0.316,0.0,0.1,0.143,0.329,25,NA
202722,Davis Bertans,Davis,Bertans,SAS,62,11.9,0.4,0.1,0.3,0.45,0.1,0.2,0.333,0.55,22,NA
1627761,DeAndre' Bembry,DeAndre',Bembry,ATL,34,9.3,0.4,0.2,0.4,0.5,0.0,0.0,0.0,0.5,12,NA
1627736,Malik Beasley,Malik,Beasley,DEN,18,4.8,0.4,0.2,0.4,0.429,0.1,0.1,0.5,0.5,7,NA
203898,Tyler Ennis,Tyler,Ennis,HOU,31,6.3,0.4,0.1,0.6,0.222,0.1,0.3,0.5,0.333,12,NA
201150,Spencer Hawes,Spencer,Hawes,TOTAL,51,15.0,0.4,0.2,0.7,0.306,0.0,0.1,0.0,0.306,22,NA
201150,Spencer Hawes,Spencer,Hawes,MIL,16,8.6,0.4,0.2,0.5,0.375,0.0,0.1,0.0,0.375,6,NA
2744,Al Jefferson,Al,Jefferson,IND,65,14.1,0.4,0.2,0.6,0.333,0.0,0.0,0.0,0.333,28,NA
202325,Wesley Johnson,Wesley,Johnson,LAC,65,11.9,0.4,0.2,0.5,0.406,0.0,0.1,0.2,0.422,27,NA
NA,Terrence Jones,Terrence,Jones,TOTAL,54,23.6,0.4,0.2,0.7,0.237,0.0,0.2,0.154,0.263,20,NA
NA,Terrence Jones,Terrence,Jones,NOP,51,24.8,0.4,0.2,0.7,0.243,0.0,0.3,0.154,0.27,20,NA
1627743,Demetrius Jackson,Demetrius,Jackson,BOS,5,3.4,0.4,0.2,0.2,1.0,0.0,0.0,0.0,1.0,2,NA
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,NYK,64,14.7,0.4,0.2,0.5,0.323,0.1,0.3,0.364,0.452,28,NA
201577,Robin Lopez,Robin,Lopez,CHI,77,28.0,0.4,0.2,0.4,0.438,0.0,0.0,0.0,0.438,28,NA
NA,Nicolas Laprovittola,Nicolas,Laprovittola,SAS,18,9.7,0.4,0.2,0.7,0.231,0.1,0.6,0.182,0.308,8,NA
201601,Luc Mbah a Moute,Luc,Mbah a Moute,LAC,77,22.0,0.4,0.2,0.4,0.484,0.0,0.1,0.5,0.532,33,NA
203585,Rodney McGruder,Rodney,McGruder,MIA,74,25.3,0.4,0.2,0.7,0.259,0.0,0.2,0.167,0.287,31,NA
203909,KJ McDaniels,KJ,McDaniels,BKN,17,14.0,0.4,0.2,0.5,0.333,0.0,0.1,0.0,0.333,6,NA
1627775,Patrick McCaw,Patrick,McCaw,GSW,68,14.7,0.4,0.2,0.5,0.314,0.1,0.3,0.389,0.414,29,NA
1718,Paul Pierce,Paul,Pierce,LAC,22,11.9,0.4,0.2,0.7,0.25,0.0,0.1,0.0,0.25,8,NA
203940,Adreian Payne,Adreian,Payne,MIN,16,8.0,0.4,0.2,0.6,0.3,0.0,0.1,0.0,0.3,6,NA
203107,Tomas Satoransky,Tomas,Satoransky,WAS,54,12.2,0.4,0.2,0.6,0.323,0.0,0.1,0.0,0.323,20,NA
1627786,Troy Williams,Troy,Williams,TOTAL,26,18.1,0.4,0.2,0.7,0.294,0.0,0.3,0.143,0.324,11,NA
201152,Thaddeus Young,Thaddeus,Young,IND,69,29.9,0.4,0.2,0.4,0.429,0.0,0.0,0.667,0.464,26,NA
203112,Quincy Acy,Quincy,Acy,DAL,6,8.0,0.3,0.2,0.3,0.5,0.0,0.0,0.0,0.5,2,NA
201147,Corey Brewer,Corey,Brewer,TOTAL,78,15.4,0.3,0.1,0.4,0.357,0.0,0.1,0.222,0.393,22,NA
201147,Corey Brewer,Corey,Brewer,HOU,58,15.9,0.3,0.1,0.3,0.389,0.0,0.1,0.25,0.444,16,NA
201147,Corey Brewer,Corey,Brewer,LAL,20,14.0,0.3,0.2,0.5,0.3,0.0,0.0,0.0,0.3,6,NA
1626161,Willie Cauley-Stein,Willie,Cauley-Stein,SAC,71,18.5,0.3,0.2,0.6,0.275,0.0,0.0,0.0,0.275,22,NA
1626155,Sam Dekker,Sam,Dekker,HOU,77,18.5,0.3,0.1,0.4,0.312,0.1,0.3,0.286,0.406,26,NA
1627767,Cheick Diallo,Cheick,Diallo,NOP,13,8.1,0.3,0.2,0.5,0.286,0.0,0.0,0.0,0.286,4,NA
101162,Marcin Gortat,Marcin,Gortat,WAS,78,31.2,0.3,0.1,0.4,0.357,0.0,0.0,0.0,0.357,20,NA
2403,Nene, ,Nene,HOU,65,18.0,0.3,0.1,0.3,0.474,0.0,0.0,0.5,0.5,19,NA
201941,Jordan Hill,Jordan,Hill,MIN,7,6.7,0.3,0.1,0.3,0.5,0.0,0.0,0.0,0.5,2,NA
203524,Solomon Hill,Solomon,Hill,NOP,76,29.6,0.3,0.1,0.7,0.204,0.1,0.3,0.182,0.241,26,NA
203999,Nikola Jokic,Nikola,Jokic,DEN,68,27.8,0.3,0.1,0.5,0.294,0.0,0.2,0.067,0.309,21,NA
101135,David Lee,David,Lee,SAS,74,18.7,0.3,0.1,0.3,0.5,0.0,0.0,0.0,0.5,20,NA
1627774,Jake Layman,Jake,Layman,POR,32,5.7,0.3,0.1,0.3,0.4,0.0,0.2,0.167,0.45,9,NA
202335,Patrick Patterson,Patrick,Patterson,TOR,62,24.7,0.3,0.1,0.4,0.28,0.0,0.1,0.429,0.34,17,NA
203486,Mason Plumlee,Mason,Plumlee,DEN,23,22.2,0.3,0.2,0.6,0.286,0.0,0.0,0.0,0.286,8,NA
201575,Brandon Rush,Brandon,Rush,MIN,42,21.2,0.3,0.2,0.6,0.269,0.0,0.0,0.0,0.269,14,NA
203080,Thomas Robinson,Thomas,Robinson,LAL,44,11.3,0.3,0.2,0.5,0.333,0.0,0.0,0.0,0.333,14,NA
NA,Luis Scola,Luis,Scola,BKN,35,12.7,0.3,0.1,0.3,0.333,0.0,0.1,0.2,0.375,9,NA
202338,Kevin Seraphin,Kevin,Seraphin,IND,44,10.6,0.3,0.1,0.4,0.333,0.0,0.0,0.0,0.333,12,NA
NA,Hollis Thompson,Hollis,Thompson,NOP,9,21.2,0.3,0.1,0.2,0.5,0.1,0.1,1.0,0.75,3,NA
NA,C.J. Wilcox,C.J.,Wilcox,ORL,22,4.9,0.3,0.1,0.5,0.3,0.0,0.0,0.0,0.3,6,NA
1627855,Okaro White,Okaro,White,MIA,31,13.6,0.3,0.1,0.5,0.25,0.0,0.1,0.0,0.25,8,NA
1627786,Troy Williams,Troy,Williams,MEM,24,17.4,0.3,0.2,0.7,0.25,0.0,0.2,0.0,0.25,8,NA
NA,Chris Andersen,Chris,Andersen,CLE,12,9.5,0.2,0.1,0.2,0.5,0.0,0.0,0.0,0.5,2,NA
201582,Alexis Ajinca,Alexis,Ajinca,NOP,35,13.7,0.2,0.1,0.2,0.571,0.0,0.0,0.0,0.571,8,NA
203937,Kyle Anderson,Kyle,Anderson,SAS,67,13.7,0.2,0.1,0.4,0.25,0.0,0.0,0.0,0.25,14,NA
2440,Matt Barnes,Matt,Barnes,GSW,19,21.2,0.2,0.1,0.4,0.125,0.1,0.3,0.2,0.188,3,NA
101138,Brandon Bass,Brandon,Bass,LAC,50,11.1,0.2,0.1,0.3,0.353,0.0,0.0,0.0,0.353,12,NA
NA,Andrew Bogut,Andrew,Bogut,DAL,26,22.4,0.2,0.1,0.3,0.286,0.0,0.0,0.0,0.286,4,NA
202357,Nemanja Bjelica,Nemanja,Bjelica,MIN,65,18.3,0.2,0.1,0.4,0.24,0.1,0.2,0.267,0.32,16,NA
1627852,Nicolas Brussino,Nicolas,Brussino,DAL,50,8.0,0.2,0.1,0.4,0.238,0.0,0.1,0.143,0.262,11,NA
201956,Omri Casspi,Omri,Casspi,TOTAL,31,17.3,0.2,0.1,0.5,0.143,0.1,0.3,0.2,0.214,6,NA
1626192,Pat Connaughton,Pat,Connaughton,POR,36,6.6,0.2,0.1,0.2,0.222,0.1,0.1,0.667,0.333,6,NA
203957,Dante Exum,Dante,Exum,UTA,62,18.3,0.2,0.1,0.5,0.25,0.0,0.2,0.077,0.268,15,NA
202324,Derrick Favors,Derrick,Favors,UTA,47,24.1,0.2,0.1,0.4,0.222,0.0,0.0,0.0,0.222,8,NA
1627827,Dorian Finney-Smith,Dorian,Finney-Smith,DAL,76,19.9,0.2,0.1,0.3,0.261,0.0,0.1,0.2,0.283,13,NA
201959,Taj Gibson,Taj,Gibson,TOTAL,75,25.7,0.2,0.1,0.4,0.259,0.0,0.0,0.0,0.259,14,NA
201959,Taj Gibson,Taj,Gibson,CHI,55,27.3,0.2,0.1,0.4,0.273,0.0,0.0,0.0,0.273,12,NA
203210,JaMychal Green,JaMychal,Green,MEM,74,27.4,0.2,0.1,0.4,0.286,0.0,0.1,0.167,0.304,17,NA
2743,Kris Humphries,Kris,Humphries,ATL,53,11.8,0.2,0.1,0.2,0.444,0.0,0.0,0.0,0.444,8,NA
203120,Justin Hamilton,Justin,Hamilton,BKN,59,18.4,0.2,0.1,0.3,0.263,0.0,0.1,0.0,0.263,10,NA
203090,Maurice Harkless,Maurice,Harkless,POR,74,28.8,0.2,0.1,0.4,0.286,0.0,0.1,0.0,0.286,16,NA
1626149,Montrezl Harrell,Montrezl,Harrell,HOU,55,18.1,0.2,0.1,0.2,0.556,0.0,0.0,1.0,0.611,11,NA
2210,Richard Jefferson,Richard,Jefferson,CLE,75,20.4,0.2,0.1,0.5,0.222,0.0,0.2,0.111,0.25,18,NA
201973,Jonas Jerebko,Jonas,Jerebko,BOS,74,16.1,0.2,0.1,0.3,0.429,0.0,0.0,0.0,0.429,18,NA
202732,DeAndre Liggins,DeAndre,Liggins,CLE,60,12.5,0.2,0.1,0.4,0.174,0.0,0.1,0.25,0.196,9,NA
