"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"PF","Cheick Diallo",3000,"NO@Uta 09:00PM ET",9.023,"NO"
"C","Alexis Ajinca",3000,"NO@Uta 09:00PM ET",12.490,"NO"
"C","Omer Asik",3000,"NO@Uta 09:00PM ET",10.831,"NO"
"C","Jeff Withey",3000,"NO@Uta 09:00PM ET",7.235,"Uta"
"C","Donatas Motiejunas",3000,"NO@Uta 09:00PM ET",12.065,"NO"
"PG","Demetrius Jackson",3000,"Bos@LAC 10:30PM ET",4.000,"Bos"
"PG","Terry Rozier",3000,"Bos@LAC 10:30PM ET",13.927,"Bos"
"SG","Alan Anderson",3000,"Bos@LAC 10:30PM ET",5.160,"LAC"
"SG","James Young",3000,"Bos@LAC 10:30PM ET",4.802,"Bos"
"SF/PF","Luc Richard Mbah a Moute",3000,"Bos@LAC 10:30PM ET",12.763,"LAC"
"SF","Paul Pierce",3000,"Bos@LAC 10:30PM ET",6.654,"LAC"
"SF","Gerald Green",3000,"Bos@LAC 10:30PM ET",9.709,"Bos"
"SF","Wesley Johnson",3000,"Bos@LAC 10:30PM ET",9.505,"LAC"
"PF/C","Marreese Speights",3000,"Bos@LAC 10:30PM ET",18.129,"LAC"
"PF","Jonas Jerebko",3000,"Bos@LAC 10:30PM ET",11.040,"Bos"
"PF","Brice Johnson",3000,"Bos@LAC 10:30PM ET",2.000,"LAC"
"PF","Jordan Mickey",3000,"Bos@LAC 10:30PM ET",4.763,"Bos"
"C","Brandon Bass",3000,"Bos@LAC 10:30PM ET",10.006,"LAC"
"C","Tyler Zeller",3000,"Bos@LAC 10:30PM ET",9.603,"Bos"
"C","Diamond Stone",3000,"Bos@LAC 10:30PM ET",2.643,"LAC"
"PG","Bobby Brown",3000,"Hou@SA 08:30PM ET",1.592,"Hou"
"PG","Bryn Forbes",3000,"Hou@SA 08:30PM ET",2.175,"SA"
"SF/PF","Davis Bertans",3000,"Hou@SA 08:30PM ET",8.441,"SA"
"SF/PF","Sam Dekker",3000,"Hou@SA 08:30PM ET",15.496,"Hou"
"PF","Joel Anthony",3000,"Hou@SA 08:30PM ET",3.900,"SA"
"PF","Kyle Wiltjer",3000,"Hou@SA 08:30PM ET",2.306,"Hou"
"C","Chinanu Onuaku",3000,"Hou@SA 08:30PM ET",6.625,"Hou"
