"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"C","Joel Embiid",3000,"Phi@GS 10:30PM ET",38.992,"Phi"
"PG","Norris Cole",3000,"OKC@Bkn 07:30PM ET",7.188,"OKC"
"PG","Semaj Christon",3000,"OKC@Bkn 07:30PM ET",8.036,"OKC"
"SG","Randy Foye",3000,"OKC@Bkn 07:30PM ET",12.149,"Bkn"
"SG","Alex Abrines",3000,"OKC@Bkn 07:30PM ET",9.545,"OKC"
"SF/PF","Jerami Grant",3000,"OKC@Bkn 07:30PM ET",13.023,"OKC"
"SF","Kyle Singler",3000,"OKC@Bkn 07:30PM ET",4.143,"OKC"
"SF","Joe Harris",3000,"OKC@Bkn 07:30PM ET",15.072,"Bkn"
"SF","Josh Huestis",3000,"OKC@Bkn 07:30PM ET",14.000,"OKC"
"SF","K.J. McDaniels",3000,"OKC@Bkn 07:30PM ET",5.050,"Bkn"
"PF/C","Domantas Sabonis",3000,"OKC@Bkn 07:30PM ET",13.667,"OKC"
"PF","Andrew Nicholson",3000,"OKC@Bkn 07:30PM ET",5.645,"Bkn"
"C","Nick Collison",3000,"OKC@Bkn 07:30PM ET",3.482,"OKC"
"C","Justin Hamilton",3000,"OKC@Bkn 07:30PM ET",16.000,"Bkn"
"PG","Beno Udrih",3000,"Det@Cle 07:00PM ET",12.033,"Det"
"PG","Kay Felder",3000,"Det@Cle 07:00PM ET",8.108,"Cle"
"SG","James Jones",3000,"Det@Cle 07:00PM ET",5.013,"Cle"
"SG","DeAndre Liggins",3000,"Det@Cle 07:00PM ET",8.265,"Cle"
"SG","Reggie Bullock",3000,"Det@Cle 07:00PM ET",8.450,"Det"
"SG","Darrun Hilliard",3000,"Det@Cle 07:00PM ET",5.931,"Det"
"SF","Michael Gbinije",3000,"Det@Cle 07:00PM ET",1.194,"Det"
"PF","Henry Ellenson",3000,"Det@Cle 07:00PM ET",2.964,"Det"
"C","Andrew Bogut",3000,"Det@Cle 07:00PM ET",17.759,"Cle"
"C","Boban Marjanovic",3000,"Det@Cle 07:00PM ET",9.354,"Det"
"PG/SG","Ron Baker",3000,"Ind@NY 07:30PM ET",8.385,"NY"
"PG","Aaron Brooks",3000,"Ind@NY 07:30PM ET",10.325,"Ind"
"PG","Rodney Stuckey",3000,"Ind@NY 07:30PM ET",14.529,"Ind"
"PG","Chasson Randle",3000,"Ind@NY 07:30PM ET",9.667,"NY"
"SG/SF","Glenn Robinson III",3000,"Ind@NY 07:30PM ET",13.848,"Ind"
"SG","Sasha Vujacic",3000,"Ind@NY 07:30PM ET",5.452,"NY"
"SG","Joe Young",3000,"Ind@NY 07:30PM ET",4.037,"Ind"
"SF","Mindaugas Kuzminskas",3000,"Ind@NY 07:30PM ET",10.491,"NY"
"PF","Lavoy Allen",3000,"Ind@NY 07:30PM ET",9.459,"Ind"
"PF","Kevin Seraphin",3000,"Ind@NY 07:30PM ET",9.849,"Ind"
"PF","Georges Niang",3000,"Ind@NY 07:30PM ET",2.386,"Ind"
"PF","Maurice Ndour",3000,"Ind@NY 07:30PM ET",4.568,"NY"
"C","Al Jefferson",3000,"Ind@NY 07:30PM ET",15.746,"Ind"
"C","Marshall Plumlee",3000,"Ind@NY 07:30PM ET",4.068,"NY"
"C","Rakeem Christmas",3000,"Ind@NY 07:30PM ET",6.031,"Ind"
"PG","Shabazz Napier",3000,"Por@NO 08:00PM ET",7.793,"Por"
"PG","Tim Quarterman",3000,"Por@NO 08:00PM ET",3.385,"Por"
"SG/SF","Hollis Thompson",3000,"Por@NO 08:00PM ET",11.500,"NO"
"SG","Wayne Selden Jr.",3000,"Por@NO 08:00PM ET",0,"NO"
"SF/PF","Dante Cunningham",3000,"Por@NO 08:00PM ET",14.706,"NO"
"SF","Quincy Pondexter",3000,"Por@NO 08:00PM ET",0,"NO"
"SF","Pat Connaughton",3000,"Por@NO 08:00PM ET",4.275,"Por"
"PF/C","Meyers Leonard",3000,"Por@NO 08:00PM ET",12.671,"Por"
"PF/C","Noah Vonleh",3000,"Por@NO 08:00PM ET",10.285,"Por"
"PF","Ed Davis",3000,"Por@NO 08:00PM ET",13.130,"Por"
"PF","Donatas Motiejunas",3000,"Por@NO 08:00PM ET",11.430,"NO"
"PF","Jake Layman",3000,"Por@NO 08:00PM ET",4.120,"Por"
"PF","Cheick Diallo",3000,"Por@NO 08:00PM ET",9.023,"NO"
"C","Festus Ezeli",3000,"Por@NO 08:00PM ET",0,"Por"
"C","Alexis Ajinca",3000,"Por@NO 08:00PM ET",12.313,"NO"
"C","Omer Asik",3000,"Por@NO 08:00PM ET",10.831,"NO"
