PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,PTS_TOT,X
2734,Devin Harris,Devin,Harris,DAL,62,16.6,2.1,0.7,1.9,0.376,0.7,1.9,0.371,0.56,131,NA
201150,Spencer Hawes,Spencer,Hawes,CHA,35,17.9,2.1,0.8,2.3,0.367,0.4,1.5,0.294,0.462,73,NA
1626162,Kelly Oubre Jr.,Kelly,Oubre Jr.,WAS,78,20.1,2.1,0.7,2.3,0.313,0.6,2.1,0.294,0.447,160,NA
2216,Zach Randolph,Zach,Randolph,MEM,72,24.6,2.1,0.9,2.8,0.338,0.2,1.1,0.225,0.383,154,NA
200765,Rajon Rondo,Rajon,Rondo,CHI,68,26.8,2.1,0.8,1.9,0.398,0.6,1.5,0.402,0.559,143,NA
202682,Derrick Williams,Derrick,Williams,CLE,23,17.0,2.1,0.7,1.9,0.364,0.7,1.8,0.381,0.545,48,NA
201152,Thaddeus Young,Thaddeus,Young,IND,72,30.1,2.1,0.8,2.1,0.355,0.6,1.6,0.384,0.497,151,NA
1627835,Paul Zipser,Paul,Zipser,CHI,43,19.0,2.1,0.7,2.1,0.344,0.7,1.9,0.346,0.5,90,NA
1627733,Dragan Bender,Dragan,Bender,PHX,40,13.1,2.0,0.7,2.3,0.29,0.6,2.2,0.291,0.425,79,NA
203516,James Ennis III,James,Ennis III,MEM,64,23.4,2.0,0.7,1.9,0.37,0.7,1.8,0.381,0.55,131,NA
203957,Dante Exum,Dante,Exum,UTA,65,18.6,2.0,0.7,2.0,0.341,0.6,2.0,0.331,0.5,132,NA
203924,Jerami Grant,Jerami,Grant,PHI,2,20.6,2.0,1.0,4.0,0.25,0.0,1.0,0.0,0.25,4,NA
1626209,Mario Hezonja,Mario,Hezonja,ORL,64,14.7,2.0,0.7,2.3,0.315,0.5,1.8,0.31,0.435,127,NA
1627742,Brandon Ingram,Brandon,Ingram,LAL,77,28.9,2.0,0.7,2.2,0.312,0.6,2.0,0.305,0.448,155,NA
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,NYK,67,14.9,2.0,0.7,2.1,0.317,0.7,2.1,0.319,0.475,135,NA
1627747,Caris LeVert,Caris,LeVert,BKN,55,21.7,2.0,0.7,2.0,0.343,0.7,1.9,0.352,0.514,111,NA
203530,Joffrey Lauvergne,Joffrey,Lauvergne,OKC,50,14.8,2.0,0.7,2.0,0.37,0.5,1.5,0.355,0.505,101,NA
1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,PHI,68,17.2,2.0,0.7,2.1,0.317,0.7,2.1,0.322,0.476,138,NA
201601,Luc Mbah a Moute,Luc,Mbah a Moute,LAC,79,22.2,2.0,0.8,1.9,0.408,0.5,1.2,0.381,0.534,157,NA
1718,Paul Pierce,Paul,Pierce,LAC,24,11.5,2.0,0.7,1.8,0.405,0.6,1.6,0.395,0.583,49,NA
1626166,Cameron Payne,Cameron,Payne,TOTAL,31,14.9,2.0,0.7,1.9,0.356,0.7,1.8,0.368,0.534,63,NA
1626166,Cameron Payne,Cameron,Payne,OKC,20,16.0,2.0,0.6,1.7,0.382,0.6,1.6,0.394,0.574,39,NA
NA,Reggie Williams,Reggie,Williams,NOP,6,13.3,2.0,0.7,1.7,0.4,0.7,1.5,0.444,0.6,12,NA
1626147,Justin Anderson,Justin,Anderson,TOTAL,73,16.3,1.9,0.7,2.2,0.293,0.6,2.1,0.296,0.43,141,NA
200826,J.J. Barea,J.J.,Barea,DAL,33,22.0,1.9,0.7,1.4,0.489,0.6,1.2,0.488,0.711,64,NA
201942,DeMar DeRozan,DeMar,DeRozan,TOR,73,35.5,1.9,0.8,2.2,0.346,0.3,1.1,0.312,0.42,136,NA
101123,Gerald Green,Gerald,Green,BOS,46,11.2,1.9,0.7,1.8,0.37,0.6,1.6,0.375,0.537,87,NA
201959,Taj Gibson,Taj,Gibson,CHI,55,27.3,1.9,0.9,2.4,0.391,0.0,0.2,0.167,0.398,106,NA
NA,Jonathan Gibson,Jonathan,Gibson,DAL,17,13.6,1.9,0.6,1.6,0.393,0.6,1.6,0.37,0.571,32,NA
201627,Anthony Morrow,Anthony,Morrow,CHI,8,10.4,1.9,0.6,1.4,0.455,0.6,1.4,0.455,0.682,15,NA
202718,Chandler Parsons,Chandler,Parsons,MEM,34,19.8,1.9,0.7,2.6,0.264,0.5,2.0,0.265,0.368,64,NA
1626181,Norman Powell,Norman,Powell,TOR,74,17.6,1.9,0.6,1.9,0.322,0.6,1.9,0.331,0.483,138,NA
1626179,Terry Rozier,Terry,Rozier,BOS,73,17.3,1.9,0.7,1.8,0.377,0.6,1.6,0.367,0.546,142,NA
1626147,Justin Anderson,Justin,Anderson,DAL,50,14.2,1.8,0.6,2.0,0.304,0.6,1.9,0.316,0.451,92,NA
101145,Monta Ellis,Monta,Ellis,IND,72,27.1,1.8,0.7,1.9,0.346,0.5,1.5,0.324,0.478,130,NA
1627740,Henry Ellenson,Henry,Ellenson,DET,18,7.1,1.8,0.7,1.9,0.343,0.5,1.7,0.29,0.471,33,NA
201959,Taj Gibson,Taj,Gibson,TOTAL,77,25.5,1.8,0.9,2.4,0.374,0.0,0.2,0.231,0.382,139,NA
203924,Jerami Grant,Jerami,Grant,TOTAL,78,19.1,1.8,0.6,1.7,0.388,0.5,1.4,0.387,0.547,141,NA
203924,Jerami Grant,Jerami,Grant,OKC,76,19.1,1.8,0.6,1.6,0.397,0.5,1.4,0.394,0.566,137,NA
201150,Spencer Hawes,Spencer,Hawes,TOTAL,53,14.7,1.8,0.7,1.9,0.35,0.4,1.4,0.306,0.456,94,NA
201973,Jonas Jerebko,Jonas,Jerebko,BOS,77,16.0,1.8,0.6,1.7,0.375,0.6,1.6,0.366,0.551,141,NA
202709,Cory Joseph,Cory,Joseph,TOR,78,25.3,1.8,0.6,1.6,0.413,0.5,1.3,0.39,0.583,141,NA
203087,Jeremy Lamb,Jeremy,Lamb,CHA,60,18.2,1.8,0.7,1.9,0.366,0.5,1.4,0.329,0.491,110,NA
203530,Joffrey Lauvergne,Joffrey,Lauvergne,TOTAL,69,14.1,1.8,0.6,1.9,0.338,0.5,1.4,0.344,0.465,121,NA
203498,Shabazz Muhammad,Shabazz,Muhammad,MIN,76,19.4,1.8,0.6,1.9,0.329,0.6,1.7,0.333,0.479,140,NA
203948,Johnny O'Bryant III,Johnny,O'Bryant III,CHA,4,8.6,1.8,0.8,1.8,0.429,0.2,0.8,0.333,0.5,7,NA
202682,Derrick Williams,Derrick,Williams,TOTAL,48,16.0,1.8,0.7,2.1,0.323,0.5,1.6,0.291,0.439,87,NA
202322,John Wall,John,Wall,WAS,78,36.1,1.8,0.6,1.7,0.351,0.6,1.6,0.366,0.523,137,NA
1627759,Jaylen Brown,Jaylen,Brown,BOS,77,17.2,1.7,0.6,1.6,0.372,0.5,1.5,0.368,0.545,132,NA
2592,James Jones,James,Jones,CLE,47,7.3,1.7,0.6,1.1,0.528,0.5,1.0,0.533,0.755,80,NA
202704,Reggie Jackson,Reggie,Jackson,DET,52,27.4,1.7,0.6,1.6,0.366,0.5,1.4,0.373,0.537,88,NA
1627746,Skal Labissiere,Skal,Labissiere,SAC,31,17.8,1.7,0.8,1.5,0.556,0.1,0.2,0.429,0.589,53,NA
1626204,Larry Nance Jr.,Larry,Nance Jr.,LAL,61,22.6,1.7,0.8,2.0,0.376,0.1,0.5,0.276,0.408,102,NA
200771,Sergio Rodriguez,Sergio,Rodriguez,PHI,68,22.3,1.7,0.6,1.5,0.386,0.5,1.4,0.389,0.569,115,NA
201952,Jeff Teague,Jeff,Teague,IND,80,32.4,1.7,0.6,1.5,0.374,0.6,1.5,0.376,0.553,136,NA
NA,Marcus Thornton,Marcus,Thornton,WAS,33,17.4,1.7,0.6,1.8,0.339,0.5,1.5,0.327,0.475,56,NA
NA,Hollis Thompson,Hollis,Thompson,NOP,9,21.2,1.7,0.6,2.8,0.2,0.6,2.6,0.217,0.3,15,NA
2561,David West,David,West,GSW,67,12.5,1.7,0.8,1.6,0.509,0.0,0.1,0.429,0.523,113,NA
101114,Deron Williams,Deron,Williams,CLE,22,18.9,1.7,0.6,1.4,0.433,0.5,1.2,0.423,0.617,37,NA
1627786,Troy Williams,Troy,Williams,TOTAL,29,19.1,1.7,0.6,1.9,0.304,0.6,1.9,0.296,0.446,50,NA
201563,Michael Beasley,Michael,Beasley,MIL,54,16.4,1.6,0.7,1.5,0.456,0.3,0.6,0.457,0.557,88,NA
101181,Jose Calderon,Jose,Calderon,LAL,24,12.1,1.6,0.6,1.3,0.438,0.5,1.2,0.393,0.609,39,NA
1626170,Jerian Grant,Jerian,Grant,CHI,62,16.2,1.6,0.6,1.5,0.372,0.5,1.5,0.352,0.543,102,NA
NA,Terrence Jones,Terrence,Jones,NOP,51,24.8,1.6,0.6,1.9,0.333,0.3,1.2,0.288,0.422,81,NA
1626169,Stanley Johnson,Stanley,Johnson,DET,76,17.8,1.6,0.5,1.7,0.303,0.5,1.6,0.317,0.451,119,NA
203909,KJ McDaniels,KJ,McDaniels,BKN,19,14.1,1.6,0.5,1.6,0.323,0.5,1.6,0.323,0.484,30,NA
1627748,Thon Maker,Thon,Maker,MIL,55,9.5,1.6,0.5,1.5,0.357,0.5,1.2,0.403,0.518,87,NA
101108,Chris Paul,Chris,Paul,LAC,60,31.5,1.6,0.6,1.2,0.459,0.5,1.1,0.477,0.669,99,NA
1627752,Taurean Prince,Taurean,Prince,ATL,57,16.4,1.6,0.6,1.5,0.379,0.5,1.4,0.354,0.54,94,NA
203460,Andre Roberson,Andre,Roberson,OKC,79,30.1,1.6,0.5,2.3,0.24,0.5,2.2,0.246,0.36,129,NA
202685,Jonas Valanciunas,Jonas,Valanciunas,TOR,78,26.0,1.6,0.8,1.7,0.496,0.0,0.0,0.0,0.496,128,NA
1626173,Rashad Vaughn,Rashad,Vaughn,MIL,39,10.7,1.6,0.6,1.8,0.31,0.5,1.6,0.286,0.437,62,NA
2548,Dwyane Wade,Dwyane,Wade,CHI,59,30.0,1.6,0.7,1.6,0.411,0.3,0.9,0.321,0.505,96,NA
202682,Derrick Williams,Derrick,Williams,MIA,25,15.1,1.6,0.6,2.2,0.291,0.3,1.5,0.189,0.355,39,NA
NA,Anthony Bennett,Anthony,Bennett,BKN,22,11.1,1.5,0.5,1.9,0.268,0.5,1.9,0.268,0.402,33,NA
201956,Omri Casspi,Omri,Casspi,SAC,22,18.0,1.5,0.5,1.0,0.524,0.5,0.9,0.5,0.762,32,NA
201959,Taj Gibson,Taj,Gibson,OKC,22,20.9,1.5,0.7,2.2,0.327,0.0,0.0,1.0,0.337,33,NA
2743,Kris Humphries,Kris,Humphries,ATL,54,12.1,1.5,0.6,1.7,0.352,0.3,0.9,0.37,0.445,81,NA
202325,Wesley Johnson,Wesley,Johnson,LAC,67,12.0,1.5,0.6,1.9,0.291,0.4,1.7,0.252,0.402,102,NA
NA,Terrence Jones,Terrence,Jones,TOTAL,54,23.6,1.5,0.6,1.8,0.333,0.3,1.1,0.288,0.422,81,NA
1627848,Shawn Long,Shawn,Long,PHI,17,12.8,1.5,0.5,1.1,0.5,0.4,0.8,0.5,0.694,25,NA
202389,Timofey Mozgov,Timofey,Mozgov,LAL,54,20.4,1.5,0.8,1.6,0.488,0.0,0.0,0.0,0.488,82,NA
1627775,Patrick McCaw,Patrick,McCaw,GSW,70,15.0,1.5,0.5,1.6,0.336,0.5,1.4,0.333,0.486,107,NA
2225,Tony Parker,Tony,Parker,SAS,61,25.1,1.5,0.6,1.4,0.429,0.3,1.0,0.356,0.554,93,NA
202692,Alec Burks,Alec,Burks,UTA,41,15.8,1.4,0.5,1.3,0.365,0.4,1.2,0.367,0.538,56,NA
1627852,Nicolas Brussino,Nicolas,Brussino,DAL,52,8.8,1.4,0.5,1.6,0.293,0.4,1.4,0.311,0.433,71,NA
101181,Jose Calderon,Jose,Calderon,TOTAL,39,12.6,1.4,0.5,1.3,0.373,0.4,1.2,0.348,0.529,54,NA
203477,Isaiah Canaan,Isaiah,Canaan,CHI,39,15.2,1.4,0.5,1.8,0.271,0.5,1.7,0.273,0.4,56,NA
201936,Tyreke Evans,Tyreke,Evans,TOTAL,40,19.7,1.4,0.5,1.2,0.4,0.4,1.2,0.383,0.58,58,NA
201943,Brandon Jennings,Brandon,Jennings,NYK,58,24.7,1.4,0.5,1.3,0.373,0.4,1.2,0.361,0.547,82,NA
NA,Jordan McRae,Jordan,McRae,CLE,37,10.4,1.4,0.5,1.2,0.409,0.5,1.1,0.415,0.602,53,NA
203124,Kyle O'Quinn,Kyle,O'Quinn,NYK,78,15.6,1.4,0.7,1.7,0.406,0.0,0.2,0.083,0.41,109,NA
203948,Johnny O'Bryant III,Johnny,O'Bryant III,TOTAL,11,7.4,1.4,0.5,1.1,0.5,0.3,0.5,0.5,0.625,15,NA
203939,Dwight Powell,Dwight,Powell,DAL,74,17.1,1.4,0.6,1.8,0.319,0.2,0.8,0.304,0.381,103,NA
NA,Jared Sullinger,Jared,Sullinger,TOR,11,10.7,1.4,0.5,2.2,0.25,0.3,1.5,0.176,0.312,15,NA
1626159,Justise Winslow,Justise,Winslow,MIA,18,34.7,1.4,0.6,2.6,0.213,0.3,1.6,0.207,0.277,26,NA
203507,Giannis Antetokounmpo,Giannis,Antetokounmpo,MIL,79,35.5,1.3,0.5,1.6,0.299,0.4,1.3,0.288,0.417,106,NA
2571,Leandro Barbosa,Leandro,Barbosa,PHX,65,14.3,1.3,0.4,1.2,0.362,0.4,1.0,0.353,0.512,82,NA
201166,Aaron Brooks,Aaron,Brooks,IND,63,13.5,1.3,0.4,1.1,0.394,0.4,1.0,0.369,0.563,80,NA
NA,Anthony Brown,Anthony,Brown,NOP,9,15.9,1.3,0.4,2.3,0.19,0.4,2.3,0.19,0.286,12,NA
203504,Trey Burke,Trey,Burke,WAS,56,12.0,1.3,0.5,1.0,0.456,0.3,0.8,0.422,0.623,71,NA
201943,Brandon Jennings,Brandon,Jennings,TOTAL,80,22.1,1.3,0.4,1.1,0.385,0.4,1.1,0.368,0.56,102,NA
202688,Brandon Knight,Brandon,Knight,PHX,53,21.2,1.3,0.4,1.3,0.329,0.4,1.3,0.328,0.486,68,NA
NA,Nicolas Laprovittola,Nicolas,Laprovittola,SAS,18,9.7,1.3,0.4,0.9,0.5,0.4,0.9,0.5,0.75,24,NA
203094,Andrew Nicholson,Andrew,Nicholson,BKN,9,9.8,1.3,0.6,1.4,0.385,0.2,1.0,0.222,0.462,12,NA
202323,Evan Turner,Evan,Turner,POR,64,25.6,1.3,0.5,1.7,0.273,0.4,1.6,0.248,0.386,85,NA
101109,Raymond Felton,Raymond,Felton,LAC,79,21.3,1.2,0.4,1.1,0.364,0.4,1.1,0.357,0.534,94,NA
1627812,Yogi Ferrell,Yogi,Ferrell,BKN,10,15.2,1.2,0.4,1.3,0.308,0.4,1.2,0.333,0.462,12,NA
1627854,Bryn Forbes,Bryn,Forbes,SAS,35,8.0,1.2,0.4,1.3,0.326,0.3,1.1,0.316,0.457,42,NA
201150,Spencer Hawes,Spencer,Hawes,MIL,18,8.5,1.2,0.4,1.3,0.292,0.4,1.2,0.333,0.438,21,NA
201950,Jrue Holiday,Jrue,Holiday,NOP,65,33.0,1.2,0.4,1.3,0.329,0.4,1.2,0.312,0.476,78,NA
202683,Enes Kanter,Enes,Kanter,OKC,70,21.3,1.2,0.6,1.7,0.345,0.1,0.5,0.143,0.366,87,NA
202714,Shelvin Mack,Shelvin,Mack,UTA,54,21.8,1.2,0.4,1.2,0.328,0.4,1.2,0.317,0.478,64,NA
203901,Elfrid Payton,Elfrid,Payton,ORL,81,29.3,1.2,0.4,1.6,0.254,0.4,1.5,0.254,0.373,97,NA
1626184,Chasson Randle,Chasson,Randle,TOTAL,25,11.0,1.2,0.4,1.2,0.323,0.4,1.2,0.333,0.484,30,NA
1626184,Chasson Randle,Chasson,Randle,NYK,17,11.8,1.2,0.4,1.2,0.333,0.4,1.2,0.333,0.5,21,NA
203944,Julius Randle,Julius,Randle,LAL,72,29.1,1.2,0.5,1.3,0.361,0.2,0.8,0.296,0.443,86,NA
204014,Damjan Rudez,Damjan,Rudez,ORL,45,7.0,1.2,0.4,1.4,0.306,0.4,1.2,0.286,0.435,54,NA
NA,Luis Scola,Luis,Scola,BKN,35,12.7,1.2,0.4,1.3,0.318,0.4,1.1,0.359,0.477,42,NA
NA,Rodney Stuckey,Rodney,Stuckey,IND,39,17.8,1.2,0.4,1.3,0.327,0.3,1.2,0.289,0.452,47,NA
1627782,Wayne Selden,Wayne,Selden,TOTAL,13,15.8,1.2,0.4,1.5,0.25,0.4,1.5,0.25,0.375,15,NA
2756,Sasha Vujacic,Sasha,Vujacic,NYK,41,9.5,1.2,0.5,1.6,0.292,0.3,1.2,0.24,0.385,50,NA
1627786,Troy Williams,Troy,Williams,MEM,24,17.4,1.2,0.4,1.5,0.278,0.4,1.5,0.286,0.417,30,NA
1627785,Isaiah Whitehead,Isaiah,Whitehead,BKN,72,22.5,1.2,0.4,1.1,0.385,0.4,1.0,0.4,0.577,90,NA
203923,James Young,James,Young,BOS,28,7.8,1.2,0.4,1.2,0.343,0.4,1.2,0.333,0.5,35,NA
1627826,Ivica Zubac,Ivica,Zubac,LAL,38,16.0,1.2,0.6,1.3,0.458,0.0,0.1,0.0,0.458,44,NA
101187,Alan Anderson,Alan,Anderson,LAC,30,10.3,1.1,0.4,1.2,0.314,0.3,1.1,0.312,0.457,32,NA
201628,Bobby Brown,Bobby,Brown,HOU,24,5.1,1.1,0.4,0.8,0.5,0.4,0.7,0.529,0.75,27,NA
201147,Corey Brewer,Corey,Brewer,HOU,58,15.9,1.1,0.4,1.5,0.241,0.3,1.5,0.235,0.356,62,NA
NA,Anthony Brown,Anthony,Brown,TOTAL,11,14.5,1.1,0.4,2.1,0.174,0.4,2.1,0.174,0.261,12,NA
1627758,Ron Baker,Ron,Baker,NYK,51,16.3,1.1,0.4,1.4,0.282,0.3,1.3,0.262,0.401,57,NA
201956,Omri Casspi,Omri,Casspi,TOTAL,34,17.9,1.1,0.4,0.9,0.406,0.4,0.9,0.387,0.594,38,NA
1626150,Andrew Harrison,Andrew,Harrison,MEM,71,20.4,1.1,0.4,1.3,0.277,0.3,1.2,0.279,0.404,76,NA
201951,Ty Lawson,Ty,Lawson,SAC,68,25.0,1.1,0.4,1.3,0.326,0.3,1.1,0.289,0.453,78,NA
203530,Joffrey Lauvergne,Joffrey,Lauvergne,CHI,19,12.4,1.1,0.4,1.6,0.233,0.3,1.1,0.3,0.333,20,NA
203909,KJ McDaniels,KJ,McDaniels,TOTAL,48,10.0,1.1,0.4,1.1,0.327,0.4,1.1,0.327,0.491,54,NA
203994,Jusuf Nurkic,Jusuf,Nurkic,POR,20,29.2,1.1,0.6,1.2,0.44,0.0,0.0,0.0,0.44,22,NA
203948,Johnny O'Bryant III,Johnny,O'Bryant III,DEN,7,6.6,1.1,0.4,0.7,0.6,0.3,0.4,0.667,0.8,8,NA
1626184,Chasson Randle,Chasson,Randle,PHI,8,9.3,1.1,0.4,1.2,0.3,0.4,1.1,0.333,0.45,9,NA
NA,Mike Scott,Mike,Scott,ATL,18,10.9,1.1,0.4,1.9,0.229,0.2,1.3,0.125,0.271,19,NA
202338,Kevin Seraphin,Kevin,Seraphin,IND,47,11.2,1.1,0.5,1.1,0.472,0.0,0.0,0.0,0.472,50,NA
203613,Jonathon Simmons,Jonathon,Simmons,SAS,76,18.0,1.1,0.4,1.2,0.319,0.3,1.0,0.316,0.456,83,NA
1627855,Okaro White,Okaro,White,MIA,33,13.5,1.1,0.4,0.9,0.4,0.4,0.9,0.414,0.6,36,NA
2754,Tony Allen,Tony,Allen,MEM,70,27.2,1.0,0.4,1.2,0.325,0.2,0.7,0.3,0.416,69,NA
201147,Corey Brewer,Corey,Brewer,TOTAL,80,15.5,1.0,0.3,1.4,0.243,0.3,1.4,0.231,0.356,79,NA
101181,Jose Calderon,Jose,Calderon,ATL,15,13.4,1.0,0.3,1.3,0.263,0.3,1.2,0.278,0.395,15,NA
203487,Michael Carter-Williams,Michael,Carter-Williams,CHI,44,19.1,1.0,0.4,1.4,0.258,0.3,1.2,0.255,0.371,46,NA
2564,Boris Diaw,Boris,Diaw,UTA,72,17.6,1.0,0.4,1.4,0.257,0.3,1.0,0.26,0.351,71,NA
203898,Tyler Ennis,Tyler,Ennis,LAL,20,16.3,1.0,0.4,0.8,0.438,0.4,0.8,0.438,0.656,21,NA
203462,Archie Goodwin,Archie,Goodwin,NOP,3,9.9,1.0,0.3,0.3,1.0,0.3,0.3,1.0,1.5,3,NA
1627773,AJ Hammons,AJ,Hammons,DAL,20,7.2,1.0,0.4,0.8,0.471,0.2,0.5,0.5,0.618,21,NA
1626145,Tyus Jones,Tyus,Jones,MIN,58,12.6,1.0,0.3,0.8,0.388,0.3,0.8,0.375,0.571,56,NA
202700,Donatas Motiejunas,Donatas,Motiejunas,NOP,32,13.7,1.0,0.3,1.5,0.229,0.3,1.2,0.25,0.333,32,NA
1626185,Jarell Martin,Jarell,Martin,MEM,41,13.5,1.0,0.4,1.1,0.356,0.2,0.6,0.391,0.456,41,NA
203894,Shabazz Napier,Shabazz,Napier,POR,52,9.4,1.0,0.3,0.8,0.395,0.3,0.8,0.395,0.593,51,NA
203148,Brian Roberts,Brian,Roberts,CHA,39,9.3,1.0,0.3,0.6,0.542,0.3,0.6,0.545,0.792,38,NA
201196,Ramon Sessions,Ramon,Sessions,CHA,50,16.2,1.0,0.3,1.1,0.315,0.3,0.9,0.326,0.454,49,NA
202362,Lance Stephenson,Lance,Stephenson,TOTAL,17,19.9,1.0,0.4,1.0,0.353,0.3,0.8,0.385,0.5,17,NA
NA,Mike Tobey,Mike,Tobey,CHA,2,12.6,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,2,NA
1627784,Jarrod Uthoff,Jarrod,Uthoff,DAL,7,10.9,1.0,0.4,1.7,0.25,0.1,0.9,0.167,0.292,7,NA
201582,Alexis Ajinca,Alexis,Ajinca,NOP,37,14.4,0.9,0.5,1.6,0.293,0.0,0.1,0.0,0.293,34,NA
202344,Trevor Booker,Trevor,Booker,BKN,70,24.8,0.9,0.3,1.0,0.343,0.2,0.6,0.333,0.455,61,NA
1626188,Quinn Cook,Quinn,Cook,NOP,7,9.2,0.9,0.3,0.4,0.667,0.3,0.4,0.667,1.0,6,NA
1627098,Malcolm Delaney,Malcolm,Delaney,ATL,71,17.1,0.9,0.3,1.3,0.264,0.3,1.1,0.237,0.363,66,NA
203915,Spencer Dinwiddie,Spencer,Dinwiddie,BKN,57,22.5,0.9,0.3,0.7,0.462,0.3,0.6,0.459,0.679,53,NA
203462,Archie Goodwin,Archie,Goodwin,TOTAL,14,13.2,0.9,0.3,0.6,0.444,0.3,0.6,0.444,0.667,12,NA
1626195,Willy Hernangomez,Willy,Hernangomez,NYK,71,18.4,0.9,0.4,1.1,0.403,0.1,0.2,0.286,0.429,66,NA
201943,Brandon Jennings,Brandon,Jennings,WAS,22,15.3,0.9,0.3,0.7,0.438,0.3,0.7,0.4,0.625,20,NA
203458,Alex Len,Alex,Len,PHX,74,20.4,0.9,0.4,1.3,0.337,0.0,0.1,0.375,0.353,67,NA
1627774,Jake Layman,Jake,Layman,POR,34,6.2,0.9,0.3,1.4,0.229,0.3,1.1,0.256,0.333,32,NA
2034,Mike Miller,Mike,Miller,DEN,17,5.4,0.9,0.3,0.8,0.385,0.3,0.7,0.417,0.577,15,NA
203940,Adreian Payne,Adreian,Payne,MIN,17,7.7,0.9,0.4,1.1,0.333,0.2,0.8,0.231,0.417,15,NA
201228,C.J. Watson,C.J.,Watson,ORL,62,16.3,0.9,0.3,1.3,0.262,0.2,1.1,0.227,0.356,57,NA
202355,Hassan Whiteside,Hassan,Whiteside,MIA,75,32.5,0.9,0.4,1.2,0.359,0.0,0.0,1.0,0.364,67,NA
201147,Corey Brewer,Corey,Brewer,LAL,22,14.4,0.8,0.3,1.1,0.25,0.2,1.0,0.217,0.354,17,NA
203382,Aron Baynes,Aron,Baynes,DET,75,15.5,0.8,0.4,0.9,0.462,0.0,0.0,0.0,0.462,60,NA
1627736,Malik Beasley,Malik,Beasley,DEN,19,4.7,0.8,0.3,0.8,0.312,0.3,0.8,0.333,0.469,15,NA
1626188,Quinn Cook,Quinn,Cook,TOTAL,12,11.8,0.8,0.2,1.1,0.231,0.2,1.1,0.231,0.346,9,NA
1626192,Pat Connaughton,Pat,Connaughton,POR,38,7.3,0.8,0.3,0.6,0.478,0.3,0.5,0.5,0.696,32,NA
201936,Tyreke Evans,Tyreke,Evans,NOP,26,18.2,0.8,0.3,0.9,0.292,0.2,0.9,0.261,0.417,20,NA
204025,Tim Frazier,Tim,Frazier,NOP,63,23.5,0.8,0.3,1.0,0.281,0.3,0.9,0.309,0.414,53,NA
1626203,Treveon Graham,Treveon,Graham,CHA,25,5.9,0.8,0.3,0.5,0.583,0.3,0.4,0.636,0.875,21,NA
1627875,Marcus Georges-Hunt,Marcus,Georges-Hunt,ORL,4,9.5,0.8,0.2,0.2,1.0,0.2,0.2,1.0,1.5,3,NA
203462,Archie Goodwin,Archie,Goodwin,BKN,11,14.2,0.8,0.3,0.7,0.375,0.3,0.7,0.375,0.562,9,NA
2403,Nene, ,Nene,HOU,66,17.9,0.8,0.4,0.9,0.41,0.0,0.1,0.286,0.426,52,NA
201579,Roy Hibbert,Roy,Hibbert,TOTAL,48,14.2,0.8,0.4,0.8,0.462,0.0,0.0,0.0,0.462,36,NA
201579,Roy Hibbert,Roy,Hibbert,CHA,42,16.0,0.8,0.4,0.9,0.447,0.0,0.0,0.0,0.447,34,NA
1626199,Darrun Hilliard,Darrun,Hilliard,DET,38,9.7,0.8,0.3,1.0,0.297,0.2,0.8,0.276,0.405,30,NA
2744,Al Jefferson,Al,Jefferson,IND,65,14.1,0.8,0.4,1.3,0.329,0.0,0.0,0.0,0.329,54,NA
101161,Amir Johnson,Amir,Johnson,BOS,79,20.1,0.8,0.3,0.7,0.373,0.3,0.7,0.407,0.559,66,NA
NA,DeAndre Liggins,DeAndre,Liggins,CLE,61,12.3,0.8,0.3,0.7,0.39,0.3,0.7,0.4,0.585,48,NA
203909,KJ McDaniels,KJ,McDaniels,HOU,29,7.3,0.8,0.3,0.8,0.333,0.3,0.8,0.333,0.5,24,NA
1626191,Chris McCullough,Chris,McCullough,BKN,14,5.2,0.8,0.4,0.7,0.5,0.1,0.4,0.2,0.55,11,NA
203457,Nerlens Noel,Nerlens,Noel,TOTAL,49,20.6,0.8,0.4,1.0,0.38,0.0,0.0,0.0,0.38,38,NA
203457,Nerlens Noel,Nerlens,Noel,PHI,29,19.5,0.8,0.4,1.0,0.429,0.0,0.0,0.0,0.429,24,NA
1627780,Gary Payton II,Gary,Payton II,MIL,4,16.5,0.8,0.2,1.8,0.143,0.2,1.8,0.143,0.214,3,NA
1627834,Georgios Papagiannis,Georgios,Papagiannis,SAC,20,15.1,0.8,0.4,0.8,0.5,0.0,0.0,0.0,0.5,16,NA
1627781,Malachi Richardson,Malachi,Richardson,SAC,22,9.0,0.8,0.3,0.7,0.375,0.3,0.7,0.4,0.562,18,NA
202397,Ish Smith,Ish,Smith,DET,80,24.0,0.8,0.3,0.8,0.369,0.2,0.7,0.339,0.523,68,NA
1627832,Fred VanVleet,Fred,VanVleet,TOR,35,7.8,0.8,0.3,0.5,0.474,0.3,0.5,0.474,0.711,27,NA
202730,Lavoy Allen,Lavoy,Allen,IND,60,14.5,0.7,0.4,0.9,0.375,0.0,0.0,0.0,0.375,42,NA
