PLAYER_ID,PLAYER,FIRST_NAME,LAST_NAME,TEAM_ABBREVIATION,GP,MIN,REB,REB_CHANCE,REB_COL_PCT,REB_CONTESTED,REB_UNCONTESTED,REB_UNCONTESTED_PCT,REB_TOT,OREB,OREB_CHANCE,OREB_COL_PCT,OREB_CONTESTED,OREB_UNCONTESTED,OREB_UNCONTESTED_PCT,DREB,DREB_CHANCE,DREB_COL_PCT,DREB_CONTESTED,DREB_UNCONTESTED,DREB_UNCONTESTED_PCT,X
204038,Langston Galloway,Langston,Galloway,TOTAL,72,19.8,2.1,3.9,0.536,0.4,1.7,.200,150,0.4,0.7,.542,0.1,0.2,.308,1.7,3.2,0.534,0.3,1.4,.177,NA
1626209,Mario Hezonja,Mario,Hezonja,ORL,63,14.4,2.1,3.9,0.553,0.5,1.6,.252,135,0.3,0.8,.358,0.2,0.1,.526,1.8,3.0,0.607,0.4,1.5,.207,NA
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,NYK,67,14.9,1.8,3.9,0.462,0.7,1.1,.410,122,0.7,1.7,.376,0.5,0.2,.705,1.2,2.2,0.531,0.3,0.9,.244,NA
203949,James Michael McAdoo,James Michael,McAdoo,GSW,50,8.5,1.7,3.9,0.426,0.7,0.9,.440,84,0.6,1.7,.386,0.4,0.3,.563,1.0,2.3,0.456,0.4,0.7,.365,NA
1718,Paul Pierce,Paul,Pierce,LAC,23,11.7,2.0,3.9,0.528,0.7,1.3,.340,47,0.0,0.2,.250,0.0,0.0,1.000,2.0,3.7,0.541,0.7,1.3,.326,NA
1627733,Dragan Bender,Dragan,Bender,PHX,40,13.1,2.3,3.8,0.605,0.7,1.6,.304,92,0.5,0.8,.618,0.4,0.2,.667,1.8,3.0,0.602,0.4,1.4,.197,NA
1627773,AJ Hammons,AJ,Hammons,DAL,20,7.2,1.8,3.8,0.455,0.7,1.0,.400,35,0.4,1.4,.276,0.2,0.2,.500,1.4,2.4,0.563,0.5,0.8,.370,NA
1627780,Gary Payton II,Gary,Payton II,MIL,4,16.5,1.2,3.8,0.333,0.2,1.0,.200,5,0.0,1.0,.000,0.0,0.0,-,1.2,2.8,0.455,0.2,1.0,.200,NA
201168,Tiago Splitter,Tiago,Splitter,PHI,6,7.7,2.2,3.8,0.565,1.0,1.2,.462,13,0.8,1.5,.556,0.8,0.0,1.000,1.3,2.3,0.571,0.2,1.2,.125,NA
1626153,Delon Wright,Delon,Wright,TOR,26,16.1,1.8,3.8,0.469,0.6,1.2,.348,46,0.5,1.5,.368,0.2,0.3,.357,1.2,2.3,0.533,0.4,0.8,.344,NA
1626174,Christian Wood,Christian,Wood,CHA,12,7.8,2.2,3.8,0.565,1.0,1.2,.462,26,1.1,1.8,.619,0.7,0.4,.615,1.1,2.1,0.52,0.3,0.8,.308,NA
201167,Arron Afflalo,Arron,Afflalo,SAC,60,25.7,2.0,3.7,0.559,0.2,1.8,.122,123,0.2,0.5,.300,0.1,0.1,.444,1.9,3.2,0.6,0.2,1.7,.096,NA
201147,Corey Brewer,Corey,Brewer,TOTAL,80,15.5,2.0,3.7,0.535,0.3,1.6,.170,159,0.4,1.0,.395,0.1,0.3,.300,1.6,2.8,0.584,0.2,1.4,.140,NA
201147,Corey Brewer,Corey,Brewer,HOU,58,15.9,2.0,3.7,0.538,0.3,1.7,.158,114,0.4,0.9,.382,0.1,0.3,.286,1.6,2.7,0.592,0.2,1.4,.129,NA
201961,Wayne Ellington,Wayne,Ellington,MIA,60,24.0,2.0,3.7,0.552,0.3,1.7,.156,122,0.3,0.6,.486,0.2,0.2,.500,1.7,3.1,0.565,0.2,1.6,.096,NA
2734,Devin Harris,Devin,Harris,DAL,62,16.6,2.0,3.7,0.535,0.3,1.7,.138,123,0.2,0.5,.355,0.1,0.1,.545,1.8,3.2,0.563,0.2,1.6,.098,NA
1626150,Andrew Harrison,Andrew,Harrison,MEM,71,20.4,1.9,3.7,0.5,0.4,1.5,.212,132,0.3,0.8,.400,0.2,0.2,.500,1.5,2.9,0.526,0.2,1.3,.155,NA
201975,Jodie Meeks,Jodie,Meeks,ORL,34,20.8,2.3,3.7,0.611,0.5,1.8,.208,77,0.1,0.2,.625,0.1,0.1,.600,2.1,3.5,0.61,0.4,1.7,.181,NA
203094,Andrew Nicholson,Andrew,Nicholson,WAS,28,8.3,1.2,3.7,0.33,0.4,0.8,.324,34,0.4,1.4,.282,0.3,0.1,.727,0.8,2.3,0.359,0.1,0.7,.130,NA
2225,Tony Parker,Tony,Parker,SAS,60,25.1,1.8,3.7,0.489,0.2,1.6,.101,109,0.1,0.6,.205,0.0,0.1,.250,1.7,3.1,0.549,0.2,1.5,.089,NA
202682,Derrick Williams,Derrick,Williams,CLE,23,17.0,2.3,3.7,0.619,0.3,1.9,.154,52,0.1,0.4,.333,0.1,0.0,.667,2.1,3.3,0.653,0.3,1.9,.122,NA
1627740,Henry Ellenson,Henry,Ellenson,DET,17,6.5,1.9,3.5,0.542,0.6,1.3,.313,32,0.4,0.8,.429,0.3,0.1,.833,1.5,2.6,0.578,0.3,1.2,.192,NA
202362,Lance Stephenson,Lance,Stephenson,IND,4,22.0,3.0,3.5,0.857,0.2,2.8,.083,12,0.0,0.0,-,0.0,0.0,-,3.0,3.5,0.857,0.2,2.8,.083,NA
NA,Jarnell Stokes,Jarnell,Stokes,DEN,2,3.3,1.0,3.5,0.286,0.5,0.5,.500,2,0.5,2.0,.250,0.5,0.0,1.000,0.5,1.5,0.333,0.0,0.5,.000,NA
203584,Troy Daniels,Troy,Daniels,MEM,66,17.6,1.5,3.4,0.432,0.4,1.0,.296,98,0.3,0.7,.429,0.2,0.1,.571,1.2,2.7,0.433,0.3,0.9,.221,NA
203957,Dante Exum,Dante,Exum,UTA,64,18.4,2.0,3.4,0.571,0.4,1.5,.208,125,0.4,0.7,.587,0.2,0.2,.407,1.5,2.7,0.566,0.2,1.3,.153,NA
203940,Adreian Payne,Adreian,Payne,MIN,17,7.7,1.9,3.4,0.552,0.8,1.1,.438,32,0.5,1.4,.375,0.4,0.2,.667,1.4,2.0,0.676,0.5,0.9,.348,NA
203493,Reggie Bullock,Reggie,Bullock,DET,29,14.4,2.0,3.3,0.611,0.6,1.4,.293,58,0.4,0.9,.520,0.2,0.2,.462,1.6,2.4,0.643,0.4,1.2,.244,NA
1627738,Deyonta Davis,Deyonta,Davis,MEM,35,6.6,1.6,3.3,0.487,0.7,0.9,.456,57,0.5,1.3,.409,0.4,0.1,.778,1.1,2.1,0.534,0.3,0.8,.308,NA
204038,Langston Galloway,Langston,Galloway,SAC,17,18.0,1.7,3.3,0.518,0.4,1.4,.207,29,0.4,0.6,.600,0.1,0.3,.167,1.4,2.7,0.5,0.3,1.1,.217,NA
1626170,Jerian Grant,Jerian,Grant,CHI,61,16.1,1.7,3.3,0.523,0.3,1.4,.154,104,0.3,0.6,.436,0.1,0.2,.412,1.4,2.6,0.544,0.1,1.3,.103,NA
203462,Archie Goodwin,Archie,Goodwin,TOTAL,13,13.2,1.5,3.3,0.442,0.2,1.3,.105,19,0.2,0.6,.375,0.0,0.2,.000,1.2,2.7,0.457,0.2,1.1,.125,NA
201150,Spencer Hawes,Spencer,Hawes,MIL,18,8.5,2.2,3.3,0.678,0.7,1.5,.325,40,0.3,0.4,.750,0.2,0.1,.667,1.9,2.8,0.667,0.5,1.4,.265,NA
1627745,Damian Jones,Damian,Jones,GSW,9,7.3,1.8,3.3,0.533,0.7,1.1,.375,16,1.0,2.0,.500,0.6,0.4,.556,0.8,1.3,0.583,0.1,0.7,.143,NA
2733,Shaun Livingston,Shaun,Livingston,GSW,74,17.7,1.9,3.3,0.593,0.5,1.4,.264,144,0.4,0.8,.474,0.2,0.1,.630,1.6,2.5,0.629,0.3,1.3,.179,NA
NA,Rodney Stuckey,Rodney,Stuckey,IND,39,17.8,2.2,3.3,0.661,0.4,1.8,.179,84,0.2,0.4,.400,0.0,0.1,.167,2.0,2.9,0.696,0.4,1.6,.179,NA
203107,Tomas Satoransky,Tomas,Satoransky,WAS,55,12.1,1.4,3.3,0.429,0.4,1.1,.266,79,0.4,1.1,.381,0.3,0.2,.583,1.0,2.2,0.455,0.1,0.9,.127,NA
1627758,Ron Baker,Ron,Baker,NYK,51,16.3,1.9,3.2,0.605,0.5,1.5,.245,98,0.2,0.4,.632,0.2,0.1,.667,1.7,2.8,0.601,0.3,1.4,.186,NA
101181,Jose Calderon,Jose,Calderon,ATL,15,13.4,1.9,3.2,0.604,0.3,1.7,.138,29,0.5,0.8,.583,0.2,0.3,.429,1.5,2.4,0.611,0.1,1.4,.045,NA
1627098,Malcolm Delaney,Malcolm,Delaney,ATL,71,17.1,1.7,3.2,0.527,0.3,1.4,.151,119,0.1,0.4,.385,0.1,0.1,.600,1.5,2.8,0.545,0.2,1.4,.110,NA
NA,Manny Harris,Manny,Harris,DAL,4,6.2,2.2,3.2,0.692,0.8,1.5,.333,9,0.8,1.2,.600,0.8,0.0,1.000,1.5,2.0,0.75,0.0,1.5,.000,NA
1627755,Tyler Ulis,Tyler,Ulis,PHX,58,18.3,1.6,3.2,0.492,0.2,1.4,.099,91,0.3,0.8,.362,0.0,0.3,.118,1.3,2.4,0.536,0.1,1.2,.095,NA
1627786,Troy Williams,Troy,Williams,MEM,24,17.4,1.9,3.2,0.592,0.4,1.5,.222,45,0.2,0.7,.353,0.1,0.1,.500,1.6,2.5,0.661,0.3,1.3,.179,NA
1627757,Stephen Zimmerman,Stephen,Zimmerman,ORL,18,5.5,1.9,3.2,0.596,0.8,1.1,.412,34,0.6,1.4,.440,0.4,0.2,.636,1.3,1.8,0.719,0.4,0.9,.304,NA
1627761,DeAndre' Bembry,DeAndre',Bembry,ATL,37,9.2,1.4,3.1,0.448,0.4,1.0,.308,52,0.3,0.7,.480,0.2,0.1,.667,1.1,2.5,0.44,0.2,0.9,.200,NA
203948,Johnny O'Bryant III,Johnny,O'Bryant III,TOTAL,11,7.4,1.7,3.1,0.559,1.0,0.7,.579,19,0.8,1.5,.563,0.6,0.2,.778,0.9,1.6,0.556,0.4,0.5,.400,NA
200771,Sergio Rodriguez,Sergio,Rodriguez,PHI,68,22.3,2.3,3.1,0.741,0.3,2.0,.121,157,0.3,0.5,.583,0.1,0.2,.286,2.0,2.6,0.773,0.2,1.8,.096,NA
101114,Deron Williams,Deron,Williams,CLE,22,18.9,1.6,3.1,0.507,0.2,1.4,.143,35,0.0,0.2,.250,0.0,0.0,.000,1.5,3.0,0.523,0.2,1.3,.147,NA
202722,Davis Bertans,Davis,Bertans,SAS,64,12.2,1.5,3.0,0.487,0.5,1.0,.347,95,0.3,0.6,.538,0.2,0.1,.571,1.2,2.4,0.474,0.3,0.8,.284,NA
203546,Ian Clark,Ian,Clark,GSW,75,14.6,1.6,3.0,0.525,0.2,1.3,.145,117,0.3,0.7,.431,0.1,0.2,.409,1.3,2.3,0.552,0.1,1.2,.084,NA
101123,Gerald Green,Gerald,Green,BOS,46,11.2,1.7,3.0,0.561,0.4,1.3,.218,78,0.3,0.7,.484,0.2,0.2,.467,1.4,2.3,0.583,0.2,1.2,.159,NA
NA,Elijah Millsap,Elijah,Millsap,PHX,1,12.0,2.0,3.0,0.667,0.0,2.0,.000,2,0.0,0.0,-,0.0,0.0,-,2.0,3.0,0.667,0.0,2.0,.000,NA
203909,KJ McDaniels,KJ,McDaniels,TOTAL,47,10.0,1.5,3.0,0.514,0.5,1.1,.306,72,0.3,0.8,.389,0.2,0.1,.714,1.2,2.2,0.558,0.3,1.0,.207,NA
1626175,Jordan Mickey,Jordan,Mickey,BOS,25,5.6,1.4,3.0,0.459,0.6,0.8,.441,34,0.5,1.3,.406,0.4,0.2,.692,0.8,1.7,0.5,0.2,0.6,.286,NA
1627775,Patrick McCaw,Patrick,McCaw,GSW,69,14.8,1.4,3.0,0.462,0.4,1.0,.292,96,0.3,0.8,.328,0.1,0.1,.474,1.1,2.2,0.513,0.3,0.8,.247,NA
NA,Edy Tavares,Edy,Tavares,ATL,1,3.6,1.0,3.0,0.333,1.0,0.0,1.000,1,0.0,1.0,.000,0.0,0.0,-,1.0,2.0,0.5,1.0,0.0,1.000,NA
201228,C.J. Watson,C.J.,Watson,ORL,62,16.3,1.4,3.0,0.478,0.3,1.1,.213,89,0.3,0.6,.432,0.1,0.1,.500,1.2,2.4,0.49,0.2,1.0,.151,NA
2037,Jamal Crawford,Jamal,Crawford,LAC,80,26.3,1.6,2.9,0.547,0.2,1.4,.141,128,0.2,0.5,.405,0.1,0.1,.471,1.4,2.4,0.578,0.1,1.3,.090,NA
101181,Jose Calderon,Jose,Calderon,TOTAL,39,12.6,1.8,2.9,0.634,0.4,1.4,.225,71,0.4,0.6,.625,0.2,0.2,.467,1.4,2.3,0.636,0.2,1.2,.161,NA
203898,Tyler Ennis,Tyler,Ennis,LAL,20,16.3,1.2,2.9,0.431,0.3,1.0,.240,25,0.2,0.8,.294,0.2,0.1,.600,1.0,2.0,0.488,0.2,0.8,.150,NA
201943,Brandon Jennings,Brandon,Jennings,WAS,21,14.6,1.9,2.9,0.639,0.2,1.6,.128,39,0.3,0.7,.500,0.1,0.2,.429,1.5,2.2,0.681,0.1,1.4,.063,NA
201988,Patty Mills,Patty,Mills,SAS,78,22.1,1.8,2.9,0.613,0.3,1.5,.145,138,0.3,0.6,.500,0.1,0.2,.333,1.5,2.3,0.644,0.2,1.3,.105,NA
1627735,Wade Baldwin IV,Wade,Baldwin IV,MEM,32,12.1,1.3,2.8,0.477,0.3,1.0,.262,42,0.3,0.9,.357,0.2,0.1,.600,1.0,1.9,0.533,0.2,0.8,.156,NA
2555,Nick Collison,Nick,Collison,OKC,18,6.2,1.4,2.8,0.51,0.4,1.0,.308,26,0.4,1.2,.318,0.3,0.1,.714,1.1,1.6,0.655,0.2,0.9,.158,NA
202348,Jordan Crawford,Jordan,Crawford,NOP,17,23.5,1.8,2.8,0.625,0.3,1.5,.167,30,0.2,0.5,.500,0.1,0.1,.500,1.5,2.4,0.65,0.2,1.4,.115,NA
202732,DeAndre Liggins,DeAndre,Liggins,CLE,61,12.3,1.7,2.8,0.584,0.4,1.3,.218,101,0.3,0.6,.436,0.1,0.1,.471,1.4,2.2,0.627,0.2,1.1,.167,NA
1626184,Chasson Randle,Chasson,Randle,NYK,17,11.8,1.6,2.8,0.563,0.4,1.2,.259,27,0.4,0.6,.545,0.2,0.1,.667,1.2,2.2,0.568,0.2,1.1,.143,NA
203112,Quincy Acy,Quincy,Acy,DAL,6,8.0,1.3,2.7,0.5,0.3,1.0,.250,8,0.3,0.8,.400,0.3,0.0,1.000,1.0,1.8,0.545,0.0,1.0,.000,NA
1627852,Nicolas Brussino,Nicolas,Brussino,DAL,52,8.8,1.6,2.7,0.616,0.5,1.2,.294,85,0.5,0.8,.571,0.3,0.2,.583,1.2,1.8,0.635,0.2,1.0,.180,NA
101181,Jose Calderon,Jose,Calderon,LAL,24,12.1,1.8,2.7,0.656,0.5,1.2,.286,42,0.3,0.5,.667,0.2,0.2,.500,1.4,2.2,0.654,0.3,1.1,.235,NA
1627749,Dejounte Murray,Dejounte,Murray,SAS,37,8.6,1.1,2.7,0.416,0.3,0.9,.238,42,0.2,0.5,.353,0.1,0.1,.333,1.0,2.3,0.429,0.2,0.8,.222,NA
1627782,Wayne Selden,Wayne,Selden,NOP,3,15.6,1.7,2.7,0.625,0.3,1.3,.200,5,0.0,0.3,.000,0.0,0.0,-,1.7,2.3,0.714,0.3,1.3,.200,NA
NA,Lamar Patterson,Lamar,Patterson,ATL,5,8.1,1.4,2.6,0.538,1.0,0.4,.714,7,0.2,0.4,.500,0.2,0.0,1.000,1.2,2.2,0.545,0.8,0.4,.667,NA
1626166,Cameron Payne,Cameron,Payne,CHI,11,12.9,1.5,2.6,0.586,0.2,1.4,.118,17,0.1,0.3,.333,0.1,0.0,1.000,1.5,2.4,0.615,0.1,1.4,.063,NA
1627782,Wayne Selden,Wayne,Selden,TOTAL,13,15.8,1.2,2.6,0.441,0.4,0.8,.333,15,0.1,0.4,.200,0.0,0.1,.000,1.1,2.2,0.483,0.4,0.7,.357,NA
1627782,Wayne Selden,Wayne,Selden,MEM,10,15.8,1.0,2.6,0.385,0.4,0.6,.400,10,0.1,0.4,.250,0.0,0.1,.000,0.9,2.2,0.409,0.4,0.5,.444,NA
1627362,Briante Weber,Briante,Weber,CHA,11,10.4,1.6,2.6,0.621,0.4,1.3,.222,18,0.6,1.3,.500,0.3,0.4,.429,1.0,1.4,0.733,0.1,0.9,.091,NA
203518,Alex Abrines,Alex,Abrines,OKC,66,15.4,1.2,2.5,0.491,0.3,0.9,.225,80,0.2,0.5,.429,0.1,0.1,.400,1.0,1.9,0.508,0.2,0.8,.185,NA
203477,Isaiah Canaan,Isaiah,Canaan,CHI,38,15.4,1.3,2.5,0.511,0.3,1.0,.208,48,0.2,0.3,.500,0.1,0.1,.667,1.1,2.2,0.512,0.2,0.9,.143,NA
203902,Semaj Christon,Semaj,Christon,OKC,62,14.9,1.4,2.5,0.541,0.3,1.1,.188,85,0.3,0.7,.429,0.1,0.2,.333,1.1,1.9,0.583,0.2,0.9,.149,NA
NA,Jordan Farmar,Jordan,Farmar,SAC,2,17.7,1.5,2.5,0.6,0.0,1.5,.000,3,0.5,0.5,1.000,0.0,0.5,.000,1.0,2.0,0.5,0.0,1.0,.000,NA
NA,Alonzo Gee,Alonzo,Gee,DEN,13,6.9,1.2,2.5,0.469,0.4,0.8,.333,15,0.3,0.7,.444,0.2,0.2,.500,0.8,1.8,0.478,0.2,0.6,.273,NA
1627744,Brice Johnson,Brice,Johnson,LAC,2,3.3,1.5,2.5,0.6,1.0,0.5,.667,3,0.5,1.0,.500,0.5,0.0,1.000,1.0,1.5,0.667,0.5,0.5,.500,NA
1626166,Cameron Payne,Cameron,Payne,TOTAL,31,14.9,1.5,2.5,0.615,0.1,1.4,.083,48,0.1,0.4,.273,0.0,0.1,.333,1.5,2.2,0.672,0.1,1.4,.067,NA
202713,Kyle Singler,Kyle,Singler,OKC,30,11.1,1.3,2.5,0.514,0.3,1.0,.237,38,0.3,0.6,.444,0.1,0.2,.375,1.0,1.9,0.536,0.2,0.8,.200,NA
1627819,Isaiah Taylor,Isaiah,Taylor,HOU,2,13.7,1.0,2.5,0.4,1.0,0.0,1.000,2,0.0,1.0,.000,0.0,0.0,-,1.0,1.5,0.667,1.0,0.0,1.000,NA
2757,Beno Udrih,Beno,Udrih,DET,39,14.4,1.5,2.5,0.588,0.2,1.2,.158,57,0.2,0.4,.400,0.0,0.1,.167,1.3,2.1,0.622,0.2,1.1,.157,NA
201571,D.J. Augustin,D.J.,Augustin,ORL,76,19.7,1.5,2.4,0.626,0.2,1.3,.132,114,0.2,0.5,.375,0.1,0.1,.400,1.3,1.9,0.697,0.1,1.2,.091,NA
2571,Leandro Barbosa,Leandro,Barbosa,PHX,65,14.3,1.6,2.4,0.635,0.3,1.3,.168,101,0.2,0.5,.455,0.2,0.1,.667,1.3,1.9,0.683,0.1,1.2,.081,NA
NA,Jarell Eddie,Jarell,Eddie,PHX,5,12.5,1.4,2.4,0.583,0.2,1.2,.143,7,0.2,0.4,.500,0.0,0.2,.000,1.2,2.0,0.6,0.2,1.0,.167,NA
1627812,Yogi Ferrell,Yogi,Ferrell,BKN,10,15.2,1.2,2.4,0.5,0.2,1.0,.167,12,0.4,0.5,.800,0.0,0.4,.000,0.8,1.9,0.421,0.2,0.6,.250,NA
1626191,Chris McCullough,Chris,McCullough,BKN,14,5.2,1.2,2.4,0.5,0.4,0.9,.294,17,0.6,1.1,.563,0.4,0.3,.556,0.6,1.3,0.444,0.0,0.6,.000,NA
1626166,Cameron Payne,Cameron,Payne,OKC,20,16.0,1.6,2.4,0.633,0.1,1.4,.065,31,0.1,0.4,.250,0.0,0.1,.000,1.4,2.0,0.707,0.1,1.4,.069,NA
1626184,Chasson Randle,Chasson,Randle,TOTAL,25,11.0,1.3,2.4,0.525,0.4,0.9,.281,32,0.2,0.4,.545,0.2,0.1,.667,1.0,2.0,0.52,0.2,0.8,.192,NA
201196,Ramon Sessions,Ramon,Sessions,CHA,50,16.2,1.5,2.4,0.619,0.2,1.2,.151,73,0.2,0.5,.458,0.1,0.1,.636,1.2,1.9,0.66,0.1,1.2,.065,NA
2756,Sasha Vujacic,Sasha,Vujacic,NYK,41,9.5,1.4,2.4,0.56,0.3,1.0,.232,56,0.2,0.4,.625,0.1,0.1,.600,1.1,2.0,0.548,0.2,1.0,.152,NA
1627762,Joel Bolomboy,Joel,Bolomboy,UTA,11,3.5,1.0,2.3,0.44,0.1,0.9,.091,11,0.1,0.5,.167,0.0,0.1,.000,0.9,1.7,0.526,0.1,0.8,.100,NA
NA,Pierre Jackson,Pierre,Jackson,DAL,9,9.2,1.0,2.3,0.429,0.2,0.8,.222,9,0.1,0.4,.250,0.0,0.1,.000,0.9,1.9,0.471,0.2,0.7,.250,NA
NA,Jordan McRae,Jordan,McRae,CLE,37,10.4,1.1,2.3,0.488,0.2,0.9,.195,41,0.2,0.4,.462,0.1,0.1,.333,0.9,1.9,0.493,0.2,0.8,.171,NA
203909,KJ McDaniels,KJ,McDaniels,HOU,29,7.3,1.0,2.3,0.448,0.3,0.7,.333,30,0.2,0.8,.250,0.1,0.1,.667,0.8,1.5,0.558,0.2,0.6,.250,NA
1626191,Chris McCullough,Chris,McCullough,TOTAL,15,5.0,1.1,2.3,0.5,0.3,0.8,.294,17,0.6,1.1,.563,0.3,0.3,.556,0.5,1.2,0.444,0.0,0.5,.000,NA
1627849,Daniel Ochefu,Daniel,Ochefu,WAS,18,3.3,1.1,2.3,0.463,0.3,0.8,.263,19,0.2,0.7,.250,0.1,0.1,.667,0.9,1.6,0.552,0.2,0.7,.188,NA
1627754,Diamond Stone,Diamond,Stone,LAC,7,3.5,0.9,2.3,0.375,0.1,0.7,.167,6,0.1,1.1,.125,0.1,0.0,1.000,0.7,1.1,0.625,0.0,0.7,.000,NA
1891,Jason Terry,Jason,Terry,MIL,72,18.6,1.4,2.3,0.616,0.3,1.1,.188,101,0.2,0.3,.682,0.0,0.2,.200,1.2,2.0,0.606,0.2,1.0,.186,NA
NA,Greivis Vasquez,Greivis,Vasquez,BKN,3,12.9,0.7,2.3,0.286,0.0,0.7,.000,2,0.0,0.7,.000,0.0,0.0,-,0.7,1.7,0.4,0.0,0.7,.000,NA
NA,Jonathan Gibson,Jonathan,Gibson,DAL,17,13.6,1.3,2.2,0.579,0.3,1.0,.227,22,0.1,0.2,.250,0.1,0.0,1.000,1.2,2.0,0.618,0.2,1.0,.190,NA
202362,Lance Stephenson,Lance,Stephenson,MIN,6,11.2,1.7,2.2,0.769,0.2,1.5,.100,10,0.0,0.0,-,0.0,0.0,-,1.7,2.2,0.769,0.2,1.5,.100,NA
NA,Reggie Williams,Reggie,Williams,NOP,6,13.3,1.0,2.2,0.462,0.2,0.8,.167,6,0.3,0.5,.667,0.2,0.2,.500,0.7,1.7,0.4,0.0,0.7,.000,NA
101187,Alan Anderson,Alan,Anderson,LAC,30,10.3,0.8,2.1,0.381,0.2,0.6,.208,24,0.1,0.5,.200,0.1,0.0,1.000,0.7,1.6,0.438,0.1,0.6,.095,NA
203898,Tyler Ennis,Tyler,Ennis,TOTAL,51,10.2,0.9,2.1,0.419,0.2,0.7,.205,44,0.2,0.6,.300,0.1,0.1,.333,0.7,1.5,0.467,0.1,0.6,.171,NA
203527,Ryan Kelly,Ryan,Kelly,ATL,15,5.9,1.0,2.1,0.484,0.3,0.7,.333,15,0.0,0.4,.000,0.0,0.0,-,1.0,1.7,0.6,0.3,0.7,.333,NA
203894,Shabazz Napier,Shabazz,Napier,POR,51,8.8,1.0,2.1,0.472,0.1,0.9,.120,50,0.1,0.4,.300,0.1,0.1,.500,0.9,1.7,0.512,0.1,0.8,.068,NA
203948,Johnny O'Bryant III,Johnny,O'Bryant III,DEN,7,6.6,1.6,2.1,0.733,0.7,0.9,.455,11,0.7,0.7,1.000,0.6,0.1,.800,0.9,1.4,0.6,0.1,0.7,.167,NA
201166,Aaron Brooks,Aaron,Brooks,IND,62,13.5,1.1,2.0,0.556,0.2,0.9,.174,69,0.3,0.6,.500,0.1,0.2,.444,0.8,1.4,0.58,0.1,0.8,.078,NA
203504,Trey Burke,Trey,Burke,WAS,55,12.1,0.8,2.0,0.418,0.1,0.7,.174,46,0.1,0.5,.280,0.0,0.1,.143,0.7,1.5,0.459,0.1,0.6,.179,NA
2034,Mike Miller,Mike,Miller,DEN,17,5.4,1.3,2.0,0.647,0.2,1.1,.136,22,0.1,0.3,.200,0.0,0.1,.000,1.2,1.7,0.724,0.2,1.1,.143,NA
1627815,Sheldon McClellan,Sheldon,McClellan,WAS,29,8.7,1.0,2.0,0.517,0.1,0.9,.133,30,0.1,0.5,.286,0.0,0.1,.250,0.9,1.5,0.591,0.1,0.8,.115,NA
1626173,Rashad Vaughn,Rashad,Vaughn,MIL,39,10.7,1.2,2.0,0.582,0.2,1.0,.174,46,0.1,0.2,.286,0.0,0.0,.500,1.1,1.8,0.611,0.2,0.9,.159,NA
1627362,Briante Weber,Briante,Weber,TOTAL,18,8.9,1.2,2.0,0.611,0.2,1.0,.182,22,0.4,0.9,.438,0.2,0.2,.429,0.8,1.1,0.75,0.1,0.8,.067,NA
1626192,Pat Connaughton,Pat,Connaughton,POR,37,6.6,1.1,1.9,0.569,0.3,0.8,.244,41,0.3,0.5,.588,0.1,0.1,.500,0.8,1.5,0.564,0.1,0.7,.161,NA
1627777,Georges Niang,Georges,Niang,IND,22,4.1,0.8,1.9,0.405,0.1,0.6,.176,17,0.1,0.6,.143,0.1,0.0,1.000,0.7,1.3,0.536,0.0,0.6,.067,NA
1626203,Treveon Graham,Treveon,Graham,CHA,25,5.9,0.7,1.8,0.409,0.2,0.6,.222,18,0.2,0.6,.333,0.1,0.1,.600,0.5,1.2,0.448,0.0,0.5,.077,NA
201627,Anthony Morrow,Anthony,Morrow,OKC,40,15.7,0.7,1.8,0.403,0.2,0.5,.345,29,0.3,0.6,.500,0.2,0.1,.545,0.4,1.2,0.36,0.1,0.4,.222,NA
1627832,Fred VanVleet,Fred,VanVleet,TOR,35,7.8,1.1,1.8,0.613,0.3,0.8,.237,38,0.1,0.3,.333,0.0,0.1,.250,1.0,1.4,0.68,0.2,0.7,.235,NA
NA,Marcelo Huertas,Marcelo,Huertas,LAL,23,10.3,1.0,1.7,0.632,0.1,1.0,.083,24,0.1,0.3,.333,0.0,0.1,.000,1.0,1.4,0.688,0.1,0.9,.091,NA
2592,James Jones,James,Jones,CLE,47,7.3,0.7,1.7,0.41,0.1,0.6,.156,32,0.0,0.3,.154,0.0,0.0,.500,0.6,1.4,0.462,0.1,0.6,.133,NA
1626145,Tyus Jones,Tyus,Jones,MIN,58,12.6,1.1,1.7,0.635,0.1,1.0,.066,61,0.2,0.3,.500,0.0,0.1,.111,0.9,1.3,0.667,0.1,0.8,.058,NA
201627,Anthony Morrow,Anthony,Morrow,TOTAL,47,15.0,0.7,1.7,0.397,0.2,0.4,.323,31,0.3,0.5,.500,0.1,0.1,.500,0.4,1.1,0.352,0.1,0.3,.211,NA
1627770,Kay Felder,Kay,Felder,CLE,41,9.3,1.0,1.6,0.606,0.2,0.8,.175,40,0.1,0.3,.250,0.1,0.0,1.000,0.9,1.3,0.685,0.1,0.8,.108,NA
1626199,Darrun Hilliard,Darrun,Hilliard,DET,37,9.5,0.9,1.6,0.525,0.1,0.7,.156,32,0.1,0.2,.222,0.0,0.0,.500,0.8,1.4,0.577,0.1,0.7,.133,NA
NA,Nicolas Laprovittola,Nicolas,Laprovittola,SAS,18,9.7,0.6,1.6,0.345,0.1,0.5,.100,10,0.1,0.5,.111,0.0,0.1,.000,0.5,1.1,0.45,0.1,0.4,.111,NA
