"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SF","Quincy Pondexter",3000,"NO@Mem 08:00PM ET",0,"NO"
"PF/C","Donatas Motiejunas",3000,"NO@Mem 08:00PM ET",12.553,"NO"
"PF","Jarell Martin",3000,"NO@Mem 08:00PM ET",9.944,"Mem"
"PF","Cheick Diallo",3000,"NO@Mem 08:00PM ET",9.800,"NO"
"PF","Deyonta Davis",3000,"NO@Mem 08:00PM ET",5.630,"Mem"
"C","Brandan Wright",3000,"NO@Mem 08:00PM ET",12.964,"Mem"
"C","Alexis Ajinca",3000,"NO@Mem 08:00PM ET",11.909,"NO"
"C","Omer Asik",3000,"NO@Mem 08:00PM ET",10.831,"NO"
"PG","D.J. Augustin",3000,"SA@Orl 07:00PM ET",15.920,"Orl"
"PG","Bryn Forbes",3000,"SA@Orl 07:00PM ET",2.175,"SA"
"PG","Dejounte Murray",3000,"SA@Orl 07:00PM ET",6.508,"SA"
"SG","C.J. Wilcox",3000,"SA@Orl 07:00PM ET",2.609,"Orl"
"SF/PF","Davis Bertans",3000,"SA@Orl 07:00PM ET",8.691,"SA"
"SF","Damjan Rudez",3000,"SA@Orl 07:00PM ET",4.507,"Orl"
"PF","Joel Anthony",3000,"SA@Orl 07:00PM ET",4.313,"SA"
"PF","Stephen Zimmerman Jr.",3000,"SA@Orl 07:00PM ET",4.125,"Orl"
"PG","Bobby Brown",3000,"Mia@Hou 08:00PM ET",1.691,"Hou"
"PG","Tyler Ennis",3000,"Mia@Hou 08:00PM ET",4.379,"Hou"
"SG/SF","Corey Brewer",3000,"Mia@Hou 08:00PM ET",9.746,"Hou"
"SG","Marcus Georges-Hunt",3000,"Mia@Hou 08:00PM ET",0,"Mia"
"SF","K.J. McDaniels",3000,"Mia@Hou 08:00PM ET",5.207,"Hou"
"PF","Chris Bosh",3000,"Mia@Hou 08:00PM ET",0,"Mia"
"PF","Josh McRoberts",3000,"Mia@Hou 08:00PM ET",13.523,"Mia"
"PF","Luke Babbitt",3000,"Mia@Hou 08:00PM ET",8.968,"Mia"
"PF","Okaro White",3000,"Mia@Hou 08:00PM ET",8.946,"Mia"
"PF","Kyle Wiltjer",3000,"Mia@Hou 08:00PM ET",2.306,"Hou"
"PF","Justise Winslow",3000,"Mia@Hou 08:00PM ET",25.833,"Mia"
"C","Nene Hilario",3000,"Mia@Hou 08:00PM ET",16.399,"Hou"
"C","Udonis Haslem",3000,"Mia@Hou 08:00PM ET",5.859,"Mia"
"C","Chinanu Onuaku",3000,"Mia@Hou 08:00PM ET",6.625,"Hou"
"PG/SG","Rodney Stuckey",3000,"Ind@Cle 07:00PM ET",15.141,"Ind"
"PG","Aaron Brooks",3000,"Ind@Cle 07:00PM ET",11.161,"Ind"
"PG","Kay Felder",3000,"Ind@Cle 07:00PM ET",8.581,"Cle"
"SG","James Jones",3000,"Ind@Cle 07:00PM ET",4.596,"Cle"
"SG","Jordan McRae",3000,"Ind@Cle 07:00PM ET",7.593,"Cle"
"SG","Joe Young",3000,"Ind@Cle 07:00PM ET",4.396,"Ind"
"SF","Glenn Robinson III",3000,"Ind@Cle 07:00PM ET",13.368,"Ind"
"PF","Rakeem Christmas",3000,"Ind@Cle 07:00PM ET",3.625,"Ind"
"PF","Georges Niang",3000,"Ind@Cle 07:00PM ET",2.345,"Ind"
"C","Al Jefferson",3000,"Ind@Cle 07:00PM ET",16.055,"Ind"
"PG","Shabazz Napier",3000,"Por@Uta 09:00PM ET",6.645,"Por"
"PG","Raul Neto",3000,"Por@Uta 09:00PM ET",4.866,"Uta"
"PG","Tim Quarterman",3000,"Por@Uta 09:00PM ET",3.250,"Por"
"PG","Dante Exum",3000,"Por@Uta 09:00PM ET",11.524,"Uta"
"SG","Pat Connaughton",3000,"Por@Uta 09:00PM ET",4.111,"Por"
"PF/C","Boris Diaw",3000,"Por@Uta 09:00PM ET",10.729,"Uta"
"PF","Joel Bolomboy",3000,"Por@Uta 09:00PM ET",2.833,"Uta"
"PF","Jake Layman",3000,"Por@Uta 09:00PM ET",4.348,"Por"
"PF","Noah Vonleh",3000,"Por@Uta 09:00PM ET",9.766,"Por"
"PF","Trey Lyles",3000,"Por@Uta 09:00PM ET",15.393,"Uta"
"C","Festus Ezeli",3000,"Por@Uta 09:00PM ET",0,"Por"
"C","Jeff Withey",3000,"Por@Uta 09:00PM ET",7.137,"Uta"
"PG","Malcolm Delaney",3000,"Atl@LAC 10:30PM ET",12.891,"Atl"
"SG","Alan Anderson",3000,"Atl@LAC 10:30PM ET",5.273,"LAC"
"SG","Lamar Patterson",3000,"Atl@LAC 10:30PM ET",3.333,"Atl"
"SF/PF","Luc Richard Mbah a Moute",3000,"Atl@LAC 10:30PM ET",12.835,"LAC"
"SF","Paul Pierce",3000,"Atl@LAC 10:30PM ET",6.654,"LAC"
"SF","Mike Dunleavy",3000,"Atl@LAC 10:30PM ET",10.269,"Atl"
"SF","Wesley Johnson",3000,"Atl@LAC 10:30PM ET",9.766,"LAC"
"SF","Taurean Prince",3000,"Atl@LAC 10:30PM ET",7.922,"Atl"
"SF","DeAndre' Bembry",3000,"Atl@LAC 10:30PM ET",6.290,"Atl"
"PF/C","Kris Humphries",3000,"Atl@LAC 10:30PM ET",10.895,"Atl"
"PF/C","Mike Muscala",3000,"Atl@LAC 10:30PM ET",16.102,"Atl"
"PF","Mike Scott",3000,"Atl@LAC 10:30PM ET",7.397,"Atl"
"PF","Brice Johnson",3000,"Atl@LAC 10:30PM ET",0,"LAC"
"C","Brandon Bass",3000,"Atl@LAC 10:30PM ET",9.917,"LAC"
"C","Tiago Splitter",3000,"Atl@LAC 10:30PM ET",0,"Atl"
"C","Diamond Stone",3000,"Atl@LAC 10:30PM ET",2.958,"LAC"
"PG","Brian Roberts",3000,"Cha@Tor 07:30PM ET",5.566,"Cha"
"PG","Ramon Sessions",3000,"Cha@Tor 07:30PM ET",12.805,"Cha"
"PG","Ray McCallum",3000,"Cha@Tor 07:30PM ET",0,"Cha"
"PG","Fred VanVleet",3000,"Cha@Tor 07:30PM ET",6.393,"Tor"
"PG","Delon Wright",3000,"Cha@Tor 07:30PM ET",4.750,"Tor"
"SF","Treveon Graham",3000,"Cha@Tor 07:30PM ET",3.250,"Cha"
"SF","Bruno Caboclo",3000,"Cha@Tor 07:30PM ET",2.313,"Tor"
"PF","Jared Sullinger",3000,"Cha@Tor 07:30PM ET",7.705,"Tor"
"PF","Christian Wood",3000,"Cha@Tor 07:30PM ET",5.667,"Cha"
"PF","Pascal Siakam",3000,"Cha@Tor 07:30PM ET",11.578,"Tor"
"C","Miles Plumlee",3000,"Cha@Tor 07:30PM ET",6.851,"Cha"
"C","Mike Tobey",3000,"Cha@Tor 07:30PM ET",0,"Cha"
"C","Jakob Poeltl",3000,"Cha@Tor 07:30PM ET",7.040,"Tor"
"PG","Ronnie Price",3000,"LAL@Pho 09:00PM ET",2.500,"Pho"
"PG","Jose Calderon",3000,"LAL@Pho 09:00PM ET",8.720,"LAL"
"PG","Marcelo Huertas",3000,"LAL@Pho 09:00PM ET",8.364,"LAL"
"PG","Tyler Ulis",3000,"LAL@Pho 09:00PM ET",6.793,"Pho"
"SG","Leandro Barbosa",3000,"LAL@Pho 09:00PM ET",10.216,"Pho"
"SF","Metta World Peace",3000,"LAL@Pho 09:00PM ET",2.569,"LAL"
"SF","Jared Dudley",3000,"LAL@Pho 09:00PM ET",15.391,"Pho"
"SF","Derrick Jones Jr.",3000,"LAL@Pho 09:00PM ET",1.625,"Pho"
"PF","Thomas Robinson",3000,"LAL@Pho 09:00PM ET",11.485,"LAL"
"PF","Dragan Bender",3000,"LAL@Pho 09:00PM ET",8.053,"Pho"
"C","Timofey Mozgov",3000,"LAL@Pho 09:00PM ET",15.840,"LAL"
